price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,CBD_distance,CBD_duration_time
660.0,2,2,1,Apartment / Unit / Flat,907/7 Yarra Street,SOUTH YARRA,3141.0,-37.837746,144.99292,"Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",True,206061515.0,5564.1,695.6
660.0,1,1,0,Apartment / Unit / Flat,903/18 Claremont Street,SOUTH YARRA,3141.0,-37.837273,144.99402,"Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",True,206061515.0,5168.2,709.4
650.0,1,1,1,Apartment / Unit / Flat,507/99 River Street,SOUTH YARRA,3141.0,-37.835464,144.99774,"Richmond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.9 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.1 km away7-12GirlsGovernmentView Catchment",False,206061515.0,5247.7,697.2
650.0,1,2,1,House,525/10 Daly Street,SOUTH YARRA,3141.0,-37.83776,144.99467,"Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",True,206061515.0,5519.2,748.9
630.0,1,2,0,House,16 Osborne Street,SOUTH YARRA,3141.0,-37.845467,144.9904,"South Yarra Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School0.7 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College3.3 km away7-12GirlsGovernmentView Catchment",True,206061516.0,6262.7,740.9
625.0,2,2,1,Apartment / Unit / Flat,605/50 Claremont Street,SOUTH YARRA,3141.0,-37.836422,144.99432,"Richmond Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206061515.0,5070.9,691.9
620.0,1,2,1,Apartment / Unit / Flat,8/2A Dobson Street,SOUTH YARRA,3141.0,-37.831715,144.9883,"South Yarra Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2 km away7CoEdGovernmentView Catchment,Prahran High School2.2 km away7-11CoEdGovernmentView Catchment",False,206061515.0,4307.0,578.8
600.0,1,1,1,Apartment / Unit / Flat,309/1 Clara Street,SOUTH YARRA,3141.0,-37.842182,144.9973,"Toorak Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.6 km away7-12GirlsGovernmentView Catchment",True,206061516.0,6120.4,772.4
595.0,1,2,1,Apartment / Unit / Flat,4/97 Caroline Street,SOUTH YARRA,3141.0,-37.834515,144.98865,"South Yarra Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.9 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206061515.0,4671.0,587.6
590.0,1,2,1,Apartment / Unit / Flat,4/53 Alexandra Avenue,SOUTH YARRA,3141.0,-37.83182,144.9888,"South Yarra Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2 km away7CoEdGovernmentView Catchment,Prahran High School2.2 km away7-11CoEdGovernmentView Catchment",False,206061515.0,4240.8,579.0
575.0,1,1,1,Apartment / Unit / Flat,6/9 Darling Street,SOUTH YARRA,3141.0,-37.83789,144.99135,"South Yarra Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.5 km away7CoEdGovernmentView Catchment",False,206061515.0,5188.3,630.0
575.0,2,2,1,Apartment / Unit / Flat,334/111 Punt Road,SOUTH YARRA,3141.0,-37.838806,144.98642,"South Yarra Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.8 km away7CoEdGovernmentView Catchment",False,206041125.0,4930.8,604.7
5502390.0,1,1,1,Apartment / Unit / Flat,1/33 Claremont Street,SOUTH YARRA,3141.0,-37.836918,144.99384,"Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206061515.0,5131.5,702.8
550.0,1,2,1,Apartment / Unit / Flat,12/43 Davis Avenue,SOUTH YARRA,3141.0,-37.840893,144.99013,"South Yarra Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.8 km away7CoEdGovernmentView Catchment",True,206061516.0,5476.0,684.2
550.0,1,2,1,Apartment / Unit / Flat,10/45 Kensington Road,SOUTH YARRA,3141.0,-37.83658,145.00142,"Richmond Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.9 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College1.9 km away7-12GirlsGovernmentView Catchment",False,206061515.0,6554.2,866.1
550.0,1,1,1,Apartment / Unit / Flat,3/55 Surrey Road,SOUTH YARRA,3141.0,-37.844242,144.99835,"Toorak Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.8 km away7-12GirlsGovernmentView Catchment",False,206061516.0,7255.1,816.0
5502390.0,1,2,1,House,4/42 Darling Street,SOUTH YARRA,3141.0,-37.8362,144.99205,"South Yarra Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206061515.0,4993.1,614.4
550.0,1,1,0,Apartment / Unit / Flat,LG2/52 Darling Street,SOUTH YARRA,3141.0,-37.835415,144.99242,"South Yarra Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.8 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.2 km away7CoEdGovernmentView Catchment",True,206061515.0,4902.0,607.1
530.0,1,1,0,Apartment / Unit / Flat,208/6 Murphy Street,SOUTH YARRA,3141.0,-37.838356,144.99046,"South Yarra Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.6 km away7CoEdGovernmentView Catchment",False,206061515.0,5330.7,646.8
525.0,1,1,1,Apartment / Unit / Flat,312/1 Clara Street,SOUTH YARRA,3141.0,-37.842182,144.9973,"Toorak Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.6 km away7-12GirlsGovernmentView Catchment",False,206061516.0,6120.4,772.4
525.0,1,1,0,Apartment / Unit / Flat,717/3 Yarra Street,SOUTH YARRA,3141.0,-37.83816,144.99283,"Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.5 km away7CoEdGovernmentView Catchment",False,206061515.0,5517.4,687.2
520.0,1,2,0,House,42 Moore Street,SOUTH YARRA,3141.0,-37.843903,144.98941,"South Yarra Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School0.9 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus3.2 km away7CoEdGovernmentView Catchment",False,206061516.0,5848.7,715.1
520.0,1,1,0,Apartment / Unit / Flat,1516/8 Daly Street,SOUTH YARRA,3141.0,-37.837757,144.99469,"Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",False,206061515.0,5512.6,747.3
510.0,1,1,0,Apartment / Unit / Flat,16/43 Caroline Street,SOUTH YARRA,3141.0,-37.837845,144.98796,"South Yarra Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.6 km away7CoEdGovernmentView Catchment",True,206061515.0,4935.1,620.5
500.0,1,2,0,Apartment / Unit / Flat,2/27 Leopold Street,SOUTH YARRA,3141.0,-37.837017,144.98265,"South Yarra Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.8 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.8 km away7CoEdGovernmentView Catchment",True,206041125.0,4504.9,572.5
500.0,1,2,1,Apartment / Unit / Flat,5/432 Punt Road,SOUTH YARRA,3141.0,-37.837402,144.98715,"South Yarra Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.6 km away7CoEdGovernmentView Catchment",False,206061515.0,4767.1,586.9
495.0,1,1,0,Apartment / Unit / Flat,1422/8 Daly Street,SOUTH YARRA,3141.0,-37.837757,144.99469,"Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",False,206061515.0,5512.6,747.3
490.0,1,1,1,Apartment / Unit / Flat,5/372 Toorak Rd,SOUTH YARRA,3141.0,-37.84047,145.00246,"Toorak Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.3 km away7-12GirlsGovernmentView Catchment",False,206061516.0,6297.6,785.3
475.0,1,1,1,Apartment / Unit / Flat,31/77 Park Street,SOUTH YARRA,3141.0,-37.835804,144.98198,"South Yarra Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.9 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.7 km away7CoEdGovernmentView Catchment",True,206041125.0,4240.0,534.0
455.0,1,1,1,Apartment / Unit / Flat,4/393 Toorak Rd,SOUTH YARRA,3141.0,-37.84019,145.00293,"Toorak Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.2 km away7-12GirlsGovernmentView Catchment",False,206061515.0,6333.7,789.1
450.0,1,1,0,Apartment / Unit / Flat,36/43 Caroline Street,SOUTH YARRA,3141.0,-37.837845,144.98796,"South Yarra Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.6 km away7CoEdGovernmentView Catchment",True,206061515.0,4935.1,620.5
420.0,1,1,0,Apartment / Unit / Flat,812/1 Clara Street,SOUTH YARRA,3141.0,-37.842182,144.9973,"Toorak Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.6 km away7-12GirlsGovernmentView Catchment",True,206061516.0,6120.4,772.4
420.0,1,1,2,Apartment / Unit / Flat,2/213 Willams Road,SOUTH YARRA,3141.0,-37.844856,145.00365,"Toorak Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.3 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.7 km away7-12GirlsGovernmentView Catchment",False,206061516.0,6947.6,837.4
390.0,1,1,1,Apartment / Unit / Flat,17/9-11 Barnsbury Road,SOUTH YARRA,3141.0,-37.84479,145.00119,"Toorak Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.7 km away7-12GirlsGovernmentView Catchment",False,206061516.0,7503.9,878.0
290.0,1,1,0,Apartment / Unit / Flat,51 Garden Street,SOUTH YARRA,3141.0,-37.843227,144.99796,"Toorak Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.1 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.7 km away7-12GirlsGovernmentView Catchment",True,206061516.0,7387.7,837.2
290.0,1,1,0,Apartment / Unit / Flat,60 Garden Street,SOUTH YARRA,3141.0,-37.843586,144.99783,"Prahran High School1.1 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.8 km away7-12GirlsGovernmentView Catchment",True,206061516.0,6405.4,862.3
780.0,1,2,1,Apartment / Unit / Flat,615/7 Claremont Street,SOUTH YARRA,3141.0,-37.838207,144.99355,"Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.5 km away7CoEdGovernmentView Catchment",True,206061515.0,5277.6,729.1
550.0,1,1,0,Apartment / Unit / Flat,602/7 Claremont Street,SOUTH YARRA,3141.0,-37.838207,144.99355,"Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.5 km away7CoEdGovernmentView Catchment",True,206061515.0,5277.6,729.1
540.0,1,1,0,Apartment / Unit / Flat,1/58 Toorak Road West,SOUTH YARRA,3141.0,-37.83727,144.9795,"South Yarra Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.9 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus3 km away7CoEdGovernmentView Catchment",False,206041125.0,4659.1,569.4
530.0,1,1,0,Apartment / Unit / Flat,7/70 Hawksburn Road,SOUTH YARRA,3141.0,-37.840916,145.00215,"Toorak Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.3 km away7-12GirlsGovernmentView Catchment",True,206061516.0,6330.4,798.5
495.0,1,1,1,House,203/24 Wilson Street,SOUTH YARRA,3141.0,-37.843987,144.99626,"Prahran High School1 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.9 km away7-12GirlsGovernmentView Catchment",False,206061516.0,6340.5,850.4
480.0,1,1,0,Apartment / Unit / Flat,607/34 Wilson Street,SOUTH YARRA,3141.0,-37.844067,144.9968,"Prahran High School1 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.8 km away7-12GirlsGovernmentView Catchment",False,206061516.0,6388.7,856.2
450.0,1,1,1,Apartment / Unit / Flat,G05/471 Malvern Road,SOUTH YARRA,3141.0,-37.84784,145.00218,"Toorak Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College3 km away7-12GirlsGovernmentView Catchment",False,206061516.0,7237.4,794.9
1295.0,2,4,2,House,21 Howitt Street,SOUTH YARRA,3141.0,-37.84682,145.00227,"Toorak Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.1 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.9 km away7-12GirlsGovernmentView Catchment",True,206061516.0,7334.6,832.9
650.0,2,2,0,Apartment / Unit / Flat,303/649 Chapel Street,SOUTH YARRA,3141.0,-37.837433,144.99557,"Richmond Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206061515.0,5415.1,722.0
1650.0,2,5,1,House,9-11 Chambers Street,SOUTH YARRA,3141.0,-37.840813,144.99397,"Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.7 km away7-12GirlsGovernmentView Catchment",False,206061516.0,5749.3,724.7
1300.0,2,3,2,Townhouse,11C Lara Street,SOUTH YARRA,3141.0,-37.84488,144.99164,"Prahran High School0.7 km away7-11CoEdGovernmentView Catchment,Windsor Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College3.2 km away7-12GirlsGovernmentView Catchment",True,206061516.0,6476.1,777.1
1150.0,2,3,1,Apartment / Unit / Flat,2109/35 Malcolm St,SOUTH YARRA,3141.0,-37.836967,144.99646,"Richmond Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.2 km away7-12GirlsGovernmentView Catchment",True,206061515.0,5270.1,701.1
1290.0,2,5,2,House,284 Punt Road,SOUTH YARRA,3141.0,-37.84455,144.98546,"South Yarra Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School0.9 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus3.4 km away7CoEdGovernmentView Catchment",False,206061516.0,5575.1,657.6
975.0,1,3,1,House,7 Palermo Street,SOUTH YARRA,3141.0,-37.841537,144.99611,"Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.7 km away7-12GirlsGovernmentView Catchment",True,206061516.0,6081.9,764.8
900.0,2,2,1,Apartment / Unit / Flat,1201/665 Chapel Street,SOUTH YARRA,3141.0,-37.836395,144.99603,"Richmond Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.2 km away7CoEdGovernmentView Catchment",True,206061515.0,5197.0,691.6
900.0,2,2,1,Apartment / Unit / Flat,903/665 Chapel Street,SOUTH YARRA,3141.0,-37.83641,144.99603,"Richmond Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.2 km away7CoEdGovernmentView Catchment",True,206061515.0,5198.7,691.8
790.0,2,2,0,Apartment / Unit / Flat,610/18 Claremont Street,SOUTH YARRA,3141.0,-37.837273,144.99402,"Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",False,206061515.0,5168.2,709.4
730.0,2,2,0,House,1608/2 Claremont Street,SOUTH YARRA,3141.0,-37.83859,144.99382,"Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.5 km away7CoEdGovernmentView Catchment",True,206061515.0,5315.4,735.9
700.0,2,2,1,Apartment / Unit / Flat,406Q/27-29 Claremont Street,SOUTH YARRA,3141.0,-37.83703,144.99371,"Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",True,206061515.0,5145.5,705.3
700.0,1,2,1,Apartment / Unit / Flat,1005/47 Claremont Street,SOUTH YARRA,3141.0,-37.83638,144.99396,"Toorak Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",True,206061515.0,5070.9,691.9
680.0,1,2,1,Apartment / Unit / Flat,1502/35 Malcolm Street,SOUTH YARRA,3141.0,-37.836967,144.99646,"Richmond Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.2 km away7-12GirlsGovernmentView Catchment",False,206061515.0,5270.1,701.1
675.0,1,2,0,House,55A Wilson Street,SOUTH YARRA,3141.0,-37.843945,144.99797,"Prahran High School1 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.8 km away7-12GirlsGovernmentView Catchment",True,206061516.0,6489.9,870.2
670.0,2,2,1,Apartment / Unit / Flat,703/34 Wilson St,SOUTH YARRA,3141.0,-37.844067,144.9968,"Prahran High School1 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.8 km away7-12GirlsGovernmentView Catchment",True,206061516.0,6388.7,856.2
625.0,1,2,1,Apartment / Unit / Flat,712/50 Claremont Street,SOUTH YARRA,3141.0,-37.836445,144.99435,"Richmond Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206061515.0,5073.0,692.2
620.0,1,2,1,Apartment / Unit / Flat,12/49A Kensington Road,SOUTH YARRA,3141.0,-37.836143,145.0015,"Richmond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College1.9 km away7-12GirlsGovernmentView Catchment,Prahran High School1.9 km away7-11CoEdGovernmentView Catchment",False,206061515.0,6603.3,877.9
620.0,1,2,0,Apartment / Unit / Flat,1/106 Toorak Road,SOUTH YARRA,3141.0,-37.837616,144.98235,"South Yarra Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.9 km away7CoEdGovernmentView Catchment",True,206041125.0,4500.5,558.3
620.0,1,2,0,Apartment / Unit / Flat,911/8 Daly Street,SOUTH YARRA,3141.0,-37.837757,144.99469,"Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",True,206061515.0,5512.6,747.3
620.0,1,2,0,House,301/8 Daly Street,SOUTH YARRA,3141.0,-37.837757,144.99469,"Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",False,206061515.0,5512.6,747.3
620.0,1,2,0,House,7 Bunalbo Avenue,SOUTH YARRA,3141.0,-37.84142,145.00037,"Toorak Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.4 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.4 km away7-12GirlsGovernmentView Catchment",False,206061516.0,6286.8,788.4
600.0,1,1,0,Apartment / Unit / Flat,1306/665 Chapel Street,SOUTH YARRA,3141.0,-37.836395,144.99603,"Richmond Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.2 km away7CoEdGovernmentView Catchment",True,206061515.0,5197.0,691.6
525.0,1,2,1,Apartment / Unit / Flat,1/176 Walsh Street,SOUTH YARRA,3141.0,-37.833797,144.9858,"South Yarra Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School2 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206041125.0,4397.6,556.9
500.0,1,1,1,Apartment / Unit / Flat,202/2 Cromwell Road,SOUTH YARRA,3141.0,-37.847088,144.99971,"Prahran High School0.9 km away7-11CoEdGovernmentView Catchment,Toorak Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College3 km away7-12GirlsGovernmentView Catchment",True,206061516.0,7048.6,793.9
