price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,nearestStation,Station_distance,to_Station_time
510.0,2,4,2,House,59 Welcome Parade,WYNDHAM VALE,3024.0,-37.852295,144.59398,"Ngarri Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.5 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.2 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.669012083589692, 'nearest_coord': (-37.7776206, 144.7715273)}",31388.2,2364.8
5002173.0,2,4,2,House,5 Somerdale Avenue,WYNDHAM VALE,3024.0,-37.873577,144.6249,"Riverbend Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.6 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.72422076864702, 'nearest_coord': (-37.7776206, 144.7715273)}",28114.1,2152.4
480.0,2,3,1,Townhouse,13 Wheatsheaf Road,WYNDHAM VALE,3024.0,-37.863182,144.62146,"Riverbend Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.1 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.25630476784741, 'nearest_coord': (-37.7776206, 144.7715273)}",29757.5,2291.5
500.0,2,3,2,House,10 Amadeus Street,WYNDHAM VALE,3024.0,-37.877712,144.6016,"Manor Lakes P-12 College0.4 km awayPrep-12CoEdGovernmentView Catchment,Laa Yulta Primary School1 km awayGovernmentMore Info,Ngarri Primary School1.9 km awayPrep-6CoEdGovernmentMore Info",False,213051579.0,"{'dist': 18.617425625871856, 'nearest_coord': (-37.7776206, 144.7715273)}",29112.3,2265.7
4480.0,2,4,2,House,75 Brightvale Boulevard,WYNDHAM VALE,3024.0,-37.86489,144.61717,"Riverbend Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.7 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.4 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.673007491079698, 'nearest_coord': (-37.7776206, 144.7715273)}",29298.3,2233.4
540.0,2,4,2,House,1266 Ison Road,WYNDHAM VALE,3024.0,-37.863434,144.5983,"Manor Lakes P-12 College1.2 km awayPrep-12CoEdGovernmentView Catchment,Ngarri Primary School1.2 km awayPrep-6CoEdGovernmentMore Info,Laa Yulta Primary School2.4 km awayGovernmentMore Info",False,213051579.0,"{'dist': 17.96021415221513, 'nearest_coord': (-37.7776206, 144.7715273)}",30301.7,2294.6
530.0,2,4,2,House,23 Eshal Crescent,WYNDHAM VALE,3024.0,-37.8679,144.62889,"Riverbend Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College1.9 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.054151375298087, 'nearest_coord': (-37.7776206, 144.7715273)}",29028.4,2300.1
530.0,2,4,2,House,3 Worope Street,WYNDHAM VALE,3024.0,-37.86255,144.62102,"Riverbend Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.1 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.246755309045323, 'nearest_coord': (-37.7776206, 144.7715273)}",29816.0,2304.0
520.0,2,4,2,House,47 Cloudburst Avenue,WYNDHAM VALE,3024.0,-37.867577,144.6182,"Riverbend Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.6 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.5 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.775741091169124, 'nearest_coord': (-37.7776206, 144.7715273)}",28972.8,2186.6
500.0,2,3,2,House,1 Kilford Walk,WYNDHAM VALE,3024.0,-37.84839,144.58862,"Ngarri Primary School2.1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College3.1 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.7 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.891164048964338, 'nearest_coord': (-37.7776206, 144.7715273)}",31990.8,2449.9
500.0,2,4,2,House,100 Ribblesdale Avenue,WYNDHAM VALE,3024.0,-37.89474,144.60822,"Wyndham Vale Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.3 km awayPrep-12CoEdGovernmentView Catchment,Walcom Ngarrwa Secondary College1.4 km awayGovernmentMore Info",False,213051590.0,"{'dist': 19.372036400777397, 'nearest_coord': (-37.7776206, 144.7715273)}",33631.5,2047.6
500.0,2,4,2,House,11 Worope Street,WYNDHAM VALE,3024.0,-37.863598,144.62158,"Riverbend Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.1 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.27485857666739, 'nearest_coord': (-37.7776206, 144.7715273)}",29736.9,2288.6
500.0,2,4,2,House,6 Bungalook Street,WYNDHAM VALE,3024.0,-37.864532,144.602,"Manor Lakes P-12 College1.1 km awayPrep-12CoEdGovernmentView Catchment,Ngarri Primary School1.5 km awayPrep-6CoEdGovernmentMore Info,Laa Yulta Primary School2.4 km awayGovernmentMore Info",False,213051579.0,"{'dist': 17.751800111701453, 'nearest_coord': (-37.7776206, 144.7715273)}",29761.8,2263.0
485.0,2,4,2,House,17 Pembury Way,WYNDHAM VALE,3024.0,-37.898563,144.60655,"Wyndham Vale Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.7 km awayPrep-12CoEdGovernmentView Catchment,Walcom Ngarrwa Secondary College1 km awayGovernmentMore Info",False,213051590.0,"{'dist': 19.767292049895243, 'nearest_coord': (-37.7776206, 144.7715273)}",33447.4,2056.3
480.0,2,4,2,House,8 Jessen Way,WYNDHAM VALE,3024.0,-37.84932,144.5932,"Ngarri Primary School2.1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.9 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.3 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.57730464566608, 'nearest_coord': (-37.7776206, 144.7715273)}",31929.8,2430.0
480.0,2,3,2,Townhouse,1 Fritelli Circuit,WYNDHAM VALE,3024.0,-37.862633,144.60316,"Manor Lakes P-12 College1.3 km awayPrep-12CoEdGovernmentView Catchment,Ngarri Primary School1.7 km awayPrep-6CoEdGovernmentMore Info,Laa Yulta Primary School2.6 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.551958667422554, 'nearest_coord': (-37.7776206, 144.7715273)}",30209.9,2297.2
500.0,2,3,1,House,20 Sprightly Street,WYNDHAM VALE,3024.0,-37.86147,144.60367,"Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Ngarri Primary School1.8 km awayPrep-6CoEdGovernmentMore Info,Riverbend Primary School2.7 km awayPrep-6CoEdGovernmentMore Info",False,213051589.0,"{'dist': 17.444870259208106, 'nearest_coord': (-37.7776206, 144.7715273)}",30307.3,2311.3
470.0,2,4,2,House,20 Burchelli Way,WYNDHAM VALE,3024.0,-37.89438,144.6074,"Wyndham Vale Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.3 km awayPrep-12CoEdGovernmentView Catchment,Walcom Ngarrwa Secondary College1.4 km awayGovernmentMore Info",False,213051590.0,"{'dist': 19.39861932347002, 'nearest_coord': (-37.7776206, 144.7715273)}",33721.9,2054.6
470.0,2,4,2,Townhouse,18 Wetherby Road,WYNDHAM VALE,3024.0,-37.843925,144.59238,"Ngarri Primary School2.6 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College3.5 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.5 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.379186785837614, 'nearest_coord': (-37.7776206, 144.7715273)}",32671.6,2501.5
460.0,2,4,2,House,10 Plumstead Street,WYNDHAM VALE,3024.0,-37.850822,144.59735,"Ngarri Primary School2.1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.6 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College3.9 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.330868655316614, 'nearest_coord': (-37.7776206, 144.7715273)}",31726.9,2392.3
460.0,2,3,2,House,53 Brightvale Boulevard,WYNDHAM VALE,3024.0,-37.865433,144.6152,"Manor Lakes P-12 College1.5 km awayPrep-12CoEdGovernmentView Catchment,Riverbend Primary School1.7 km awayPrep-6CoEdGovernmentMore Info,Brinbeal Secondary College2.6 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.848896667531758, 'nearest_coord': (-37.7776206, 144.7715273)}",29180.9,2213.8
450.0,2,4,2,House,6 Kirsten Street,WYNDHAM VALE,3024.0,-37.864742,144.62607,"Riverbend Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.3 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College1.8 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.03382737288545, 'nearest_coord': (-37.7776206, 144.7715273)}",29951.8,2324.9
450.0,2,3,1,House,93 Honour Avenue,WYNDHAM VALE,3024.0,-37.89787,144.62648,"Iramoo Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Wyndham Central Secondary College2.6 km away7-12CoEdGovernmentView Catchment,St Joseph's Catholic Primary School1.6 km awayPrep-6CoEdCatholicMore Info",False,213051590.0,"{'dist': 18.467054170336677, 'nearest_coord': (-37.7776206, 144.7715273)}",31854.6,1845.1
450.0,2,3,4,House,12 Surveyor Street,WYNDHAM VALE,3024.0,-37.87899,144.63202,"Riverbend Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Wyndham Central Secondary College2.1 km away7-12CoEdGovernmentView Catchment,Christway College - Wyndham1.4 km awayPrivateMore Info",False,213051589.0,"{'dist': 16.648696876799544, 'nearest_coord': (-37.7776206, 144.7715273)}",27615.4,2080.6
450.0,2,4,2,House,21 Micropora Drive,WYNDHAM VALE,3024.0,-37.868214,144.62975,"Riverbend Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.5 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College1.8 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.017187992571223, 'nearest_coord': (-37.7776206, 144.7715273)}",29145.8,2317.0
440.0,2,3,1,House,15 Riveting Road,WYNDHAM VALE,3024.0,-37.861595,144.60324,"Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Ngarri Primary School1.7 km awayPrep-6CoEdGovernmentMore Info,Laa Yulta Primary School2.7 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.48421360931383, 'nearest_coord': (-37.7776206, 144.7715273)}",30209.5,2297.2
4301868.0,2,4,2,House,2 Halladale Avenue,WYNDHAM VALE,3024.0,-37.882717,144.6251,"Riverbend Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.2 km awayPrep-12CoEdGovernmentView Catchment,Wyndham Central Secondary College2.5 km away7-12CoEdGovernmentMore Info",False,213051589.0,"{'dist': 17.376648576810506, 'nearest_coord': (-37.7776206, 144.7715273)}",26670.6,1944.6
430.0,1,3,1,House,15 Castlerock Drive,WYNDHAM VALE,3024.0,-37.882755,144.61961,"Riverbend Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.8 km awayPrep-12CoEdGovernmentView Catchment,Walcom Ngarrwa Secondary College3 km awayGovernmentMore Info",False,213051590.0,"{'dist': 17.73923074619916, 'nearest_coord': (-37.7776206, 144.7715273)}",27320.0,1999.3
430.0,2,3,1,House,44 Grangehill Mews,WYNDHAM VALE,3024.0,-37.84919,144.59576,"Ngarri Primary School2.2 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.8 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.1 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.370568128093193, 'nearest_coord': (-37.7776206, 144.7715273)}",31963.9,2423.7
425.0,2,3,2,House,3 Vacca Street,WYNDHAM VALE,3024.0,-37.851616,144.58702,"Ngarri Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.8 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.8 km awayGovernmentMore Info",False,213051589.0,"{'dist': 18.176716694806597, 'nearest_coord': (-37.7776206, 144.7715273)}",31511.8,2379.6
400.0,1,3,2,House,4 Burgundy Drive,WYNDHAM VALE,3024.0,-37.888687,144.62917,"Iramoo Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Wyndham Central Secondary College2.1 km away7-12CoEdGovernmentView Catchment,Christway College - Wyndham1.7 km awayPrivateMore Info",False,213051589.0,"{'dist': 17.573431325242776, 'nearest_coord': (-37.7776206, 144.7715273)}",28290.9,1912.7
500.0,2,4,2,House,28 Kallang Rd,WYNDHAM VALE,3024.0,-37.87069,144.61809,"Riverbend Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.7 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.99184670165419, 'nearest_coord': (-37.7776206, 144.7715273)}",28612.2,2134.7
480.0,3,4,2,House,56 Fitzrovia Drive,WYNDHAM VALE,3024.0,-37.848183,144.59602,"Ngarri Primary School2.3 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.9 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.1 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.29928976505408, 'nearest_coord': (-37.7776206, 144.7715273)}",32040.6,2419.6
460.0,2,3,2,House,30 Grappa Circuit,WYNDHAM VALE,3024.0,-37.86235,144.60088,"Manor Lakes P-12 College1.3 km awayPrep-12CoEdGovernmentView Catchment,Ngarri Primary School1.5 km awayPrep-6CoEdGovernmentMore Info,Laa Yulta Primary School2.6 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.704288046560183, 'nearest_coord': (-37.7776206, 144.7715273)}",30164.2,2290.7
680.0,2,4,2,House,15 Laurimar Grove,WYNDHAM VALE,3024.0,-37.87162,144.61519,"Manor Lakes P-12 College1.2 km awayPrep-12CoEdGovernmentView Catchment,Riverbend Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Brinbeal Secondary College3 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.256937645789137, 'nearest_coord': (-37.7776206, 144.7715273)}",28293.0,2107.9
600.0,3,4,2,House,106 Brightvale Boulevard,WYNDHAM VALE,3024.0,-37.86483,144.61938,"Riverbend Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.8 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.3 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.511626902209347, 'nearest_coord': (-37.7776206, 144.7715273)}",29452.2,2247.6
570.0,2,5,2,House,22 Ervine Drive,WYNDHAM VALE,3024.0,-37.868977,144.62852,"Riverbend Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.154490959505203, 'nearest_coord': (-37.7776206, 144.7715273)}",28966.7,2291.2
560.0,4,4,2,House,41 Margie Street,WYNDHAM VALE,3024.0,-37.86967,144.62946,"Riverbend Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.139092483648184, 'nearest_coord': (-37.7776206, 144.7715273)}",28996.6,2293.6
560.0,3,4,3,House,21 Gala Ave,WYNDHAM VALE,3024.0,-37.86626,144.61487,"Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Riverbend Primary School1.6 km awayPrep-6CoEdGovernmentMore Info,Ngarri Primary School2.6 km awayPrep-6CoEdGovernmentMore Info",False,213051589.0,"{'dist': 16.925847838698928, 'nearest_coord': (-37.7776206, 144.7715273)}",29080.5,2201.0
545.0,2,4,2,House,16 Thea Close,WYNDHAM VALE,3024.0,-37.8712,144.62169,"Riverbend Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.7 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.6 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.77724534491324, 'nearest_coord': (-37.7776206, 144.7715273)}",28837.8,2162.4
550.0,2,4,2,House,12 Grangehill Mews,WYNDHAM VALE,3024.0,-37.849964,144.59624,"Ngarri Primary School2.1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.7 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.372710369770115, 'nearest_coord': (-37.7776206, 144.7715273)}",31788.8,2402.6
540.0,2,4,2,House,12 Gosford Road,WYNDHAM VALE,3024.0,-37.893703,144.61307,"Wyndham Vale Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.4 km awayPrep-12CoEdGovernmentView Catchment,Walcom Ngarrwa Secondary College1.6 km awayGovernmentMore Info",False,213051590.0,"{'dist': 18.980341268818265, 'nearest_coord': (-37.7776206, 144.7715273)}",33416.3,2009.8
530.0,2,5,2,House,74 Stanmore Crescent,WYNDHAM VALE,3024.0,-37.8514,144.59245,"Ngarri Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.7 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.4 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.741605768343813, 'nearest_coord': (-37.7776206, 144.7715273)}",31550.0,2378.1
530.0,2,4,2,House,13 Papas View,WYNDHAM VALE,3024.0,-37.848427,144.59053,"Ngarri Primary School2.1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College3 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.6 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.742454936217737, 'nearest_coord': (-37.7776206, 144.7715273)}",32049.0,2441.9
520.0,2,4,2,House,137 Stanmore Crescent,WYNDHAM VALE,3024.0,-37.853268,144.59633,"Ngarri Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.538606974534417, 'nearest_coord': (-37.7776206, 144.7715273)}",31517.5,2378.0
520.0,2,4,2,House,14 Greenmont Road,WYNDHAM VALE,3024.0,-37.858463,144.5973,"Ngarri Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.8 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College3.9 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.748876255255322, 'nearest_coord': (-37.7776206, 144.7715273)}",30573.0,2320.9
510.0,2,4,2,House,2 Sue Street,WYNDHAM VALE,3024.0,-37.873585,144.61847,"Riverbend Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.9 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.163440299417477, 'nearest_coord': (-37.7776206, 144.7715273)}",28030.2,2107.3
510.0,2,3,2,House,16 Pristine Drive,WYNDHAM VALE,3024.0,-37.872955,144.6184,"Riverbend Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.9 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.124848564907257, 'nearest_coord': (-37.7776206, 144.7715273)}",28167.3,2127.1
510.0,2,4,2,House,47 Vogue Drive,WYNDHAM VALE,3024.0,-37.87338,144.62103,"Riverbend Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.7 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.8 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.973610722361638, 'nearest_coord': (-37.7776206, 144.7715273)}",28315.6,2154.5
510.0,2,4,2,House,33 Vogue Drive,WYNDHAM VALE,3024.0,-37.872746,144.62053,"Riverbend Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.6 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.7 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.963830198745352, 'nearest_coord': (-37.7776206, 144.7715273)}",28761.3,2155.1
510.0,2,4,2,House,45 Vogue Drive,WYNDHAM VALE,3024.0,-37.873276,144.62096,"Riverbend Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.6 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.8 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.971156225242666, 'nearest_coord': (-37.7776206, 144.7715273)}",28328.6,2156.4
510.0,3,4,2,House,17 Langdon Drive,WYNDHAM VALE,3024.0,-37.85183,144.59702,"Ngarri Primary School2 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.5 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4 km awayGovernmentMore Info",False,213051589.0,"{'dist': 17.409219932388503, 'nearest_coord': (-37.7776206, 144.7715273)}",31685.0,2396.5
500.0,2,4,4,House,63 Brougham Avenue,WYNDHAM VALE,3024.0,-37.89762,144.61601,"Wyndham Vale Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.9 km awayPrep-12CoEdGovernmentView Catchment,Walcom Ngarrwa Secondary College1.4 km awayGovernmentMore Info",False,213051590.0,"{'dist': 19.09340663703387, 'nearest_coord': (-37.7776206, 144.7715273)}",32620.4,1948.3
500.0,2,4,2,House,4 Laval St,WYNDHAM VALE,3024.0,-37.869576,144.61742,"Riverbend Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.7 km awayGovernmentMore Info",False,213051589.0,"{'dist': 16.963688733345787, 'nearest_coord': (-37.7776206, 144.7715273)}",28708.3,2147.6
