price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,nearestHospital,hospital_distance,to_hospital_time
470.0,2,4,2,Townhouse,18 Wetherby Road,WYNDHAM VALE,3024.0,-37.843925,144.59238,"Ngarri Primary School2.6 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College3.5 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.5 km awayGovernmentMore Info",False,213051589.0,"{'dist': 9.759326897164689, 'nearest_coord': (-37.890649, 144.686494)}",12808.9,1192.6
460.0,2,4,2,House,10 Plumstead Street,WYNDHAM VALE,3024.0,-37.850822,144.59735,"Ngarri Primary School2.1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.6 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College3.9 km awayGovernmentMore Info",False,213051589.0,"{'dist': 8.991094467956907, 'nearest_coord': (-37.890649, 144.686494)}",11864.2,1083.3
460.0,2,3,2,House,53 Brightvale Boulevard,WYNDHAM VALE,3024.0,-37.865433,144.6152,"Manor Lakes P-12 College1.5 km awayPrep-12CoEdGovernmentView Catchment,Riverbend Primary School1.7 km awayPrep-6CoEdGovernmentMore Info,Brinbeal Secondary College2.6 km awayGovernmentMore Info",False,213051589.0,"{'dist': 6.85685213331079, 'nearest_coord': (-37.890649, 144.686494)}",9318.2,904.8
450.0,2,4,2,House,6 Kirsten Street,WYNDHAM VALE,3024.0,-37.864742,144.62607,"Riverbend Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.3 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College1.8 km awayGovernmentMore Info",False,213051589.0,"{'dist': 6.03523653711768, 'nearest_coord': (-37.890649, 144.686494)}",10089.1,1015.9
450.0,2,3,1,House,93 Honour Avenue,WYNDHAM VALE,3024.0,-37.89787,144.62648,"Iramoo Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Wyndham Central Secondary College2.6 km away7-12CoEdGovernmentView Catchment,St Joseph's Catholic Primary School1.6 km awayPrep-6CoEdCatholicMore Info",False,213051590.0,"{'dist': 5.327036107211652, 'nearest_coord': (-37.890649, 144.686494)}",6703.5,605.8
450.0,2,3,4,House,12 Surveyor Street,WYNDHAM VALE,3024.0,-37.87899,144.63202,"Riverbend Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Wyndham Central Secondary College2.1 km away7-12CoEdGovernmentView Catchment,Christway College - Wyndham1.4 km awayPrivateMore Info",False,213051589.0,"{'dist': 4.953322645119242, 'nearest_coord': (-37.890649, 144.686494)}",7752.7,771.7
450.0,2,4,2,House,21 Micropora Drive,WYNDHAM VALE,3024.0,-37.868214,144.62975,"Riverbend Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.5 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College1.8 km awayGovernmentMore Info",False,213051589.0,"{'dist': 5.570108703392539, 'nearest_coord': (-37.890649, 144.686494)}",9283.1,1008.0
440.0,2,3,1,House,15 Riveting Road,WYNDHAM VALE,3024.0,-37.861595,144.60324,"Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Ngarri Primary School1.7 km awayPrep-6CoEdGovernmentMore Info,Laa Yulta Primary School2.7 km awayGovernmentMore Info",False,213051589.0,"{'dist': 7.989573315952702, 'nearest_coord': (-37.890649, 144.686494)}",10346.8,988.2
4301868.0,2,4,2,House,2 Halladale Avenue,WYNDHAM VALE,3024.0,-37.882717,144.6251,"Riverbend Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.2 km awayPrep-12CoEdGovernmentView Catchment,Wyndham Central Secondary College2.5 km away7-12CoEdGovernmentMore Info",False,213051589.0,"{'dist': 5.459538813430639, 'nearest_coord': (-37.890649, 144.686494)}",6807.9,635.6
430.0,1,3,1,House,15 Castlerock Drive,WYNDHAM VALE,3024.0,-37.882755,144.61961,"Riverbend Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.8 km awayPrep-12CoEdGovernmentView Catchment,Walcom Ngarrwa Secondary College3 km awayGovernmentMore Info",False,213051590.0,"{'dist': 5.93488471884951, 'nearest_coord': (-37.890649, 144.686494)}",7457.3,690.3
430.0,2,3,1,House,44 Grangehill Mews,WYNDHAM VALE,3024.0,-37.84919,144.59576,"Ngarri Primary School2.2 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.8 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.1 km awayGovernmentMore Info",False,213051589.0,"{'dist': 9.20244801371639, 'nearest_coord': (-37.890649, 144.686494)}",12101.2,1114.8
425.0,2,3,2,House,3 Vacca Street,WYNDHAM VALE,3024.0,-37.851616,144.58702,"Ngarri Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.8 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.8 km awayGovernmentMore Info",False,213051589.0,"{'dist': 9.75074525984061, 'nearest_coord': (-37.890649, 144.686494)}",11649.1,1070.6
400.0,1,3,2,House,4 Burgundy Drive,WYNDHAM VALE,3024.0,-37.888687,144.62917,"Iramoo Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Wyndham Central Secondary College2.1 km away7-12CoEdGovernmentView Catchment,Christway College - Wyndham1.7 km awayPrivateMore Info",False,213051589.0,"{'dist': 5.035172413169917, 'nearest_coord': (-37.890649, 144.686494)}",6273.9,612.2
500.0,2,4,2,House,28 Kallang Rd,WYNDHAM VALE,3024.0,-37.87069,144.61809,"Riverbend Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.7 km awayGovernmentMore Info",False,213051589.0,"{'dist': 6.400583676024796, 'nearest_coord': (-37.890649, 144.686494)}",8749.5,825.7
480.0,3,4,2,House,56 Fitzrovia Drive,WYNDHAM VALE,3024.0,-37.848183,144.59602,"Ngarri Primary School2.3 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.9 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.1 km awayGovernmentMore Info",False,213051589.0,"{'dist': 9.239471780844555, 'nearest_coord': (-37.890649, 144.686494)}",12177.9,1110.6
460.0,2,3,2,House,30 Grappa Circuit,WYNDHAM VALE,3024.0,-37.86235,144.60088,"Manor Lakes P-12 College1.3 km awayPrep-12CoEdGovernmentView Catchment,Ngarri Primary School1.5 km awayPrep-6CoEdGovernmentMore Info,Laa Yulta Primary School2.6 km awayGovernmentMore Info",False,213051589.0,"{'dist': 8.1466221154052, 'nearest_coord': (-37.890649, 144.686494)}",10301.5,981.7
680.0,2,4,2,House,15 Laurimar Grove,WYNDHAM VALE,3024.0,-37.87162,144.61519,"Manor Lakes P-12 College1.2 km awayPrep-12CoEdGovernmentView Catchment,Riverbend Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Brinbeal Secondary College3 km awayGovernmentMore Info",False,213051589.0,"{'dist': 6.606016459190718, 'nearest_coord': (-37.890649, 144.686494)}",8430.3,799.0
600.0,3,4,2,House,106 Brightvale Boulevard,WYNDHAM VALE,3024.0,-37.86483,144.61938,"Riverbend Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.8 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.3 km awayGovernmentMore Info",False,213051589.0,"{'dist': 6.55290001615725, 'nearest_coord': (-37.890649, 144.686494)}",9589.5,938.6
570.0,2,5,2,House,22 Ervine Drive,WYNDHAM VALE,3024.0,-37.868977,144.62852,"Riverbend Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2 km awayGovernmentMore Info",False,213051589.0,"{'dist': 5.629978344735365, 'nearest_coord': (-37.890649, 144.686494)}",9104.0,982.2
560.0,4,4,2,House,41 Margie Street,WYNDHAM VALE,3024.0,-37.86967,144.62946,"Riverbend Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2 km awayGovernmentMore Info",False,213051589.0,"{'dist': 5.522519464122159, 'nearest_coord': (-37.890649, 144.686494)}",9133.9,984.6
560.0,3,4,3,House,21 Gala Ave,WYNDHAM VALE,3024.0,-37.86626,144.61487,"Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Riverbend Primary School1.6 km awayPrep-6CoEdGovernmentMore Info,Ngarri Primary School2.6 km awayPrep-6CoEdGovernmentMore Info",False,213051589.0,"{'dist': 6.846317336506963, 'nearest_coord': (-37.890649, 144.686494)}",9217.8,892.1
545.0,2,4,2,House,16 Thea Close,WYNDHAM VALE,3024.0,-37.8712,144.62169,"Riverbend Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.7 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.6 km awayGovernmentMore Info",False,213051589.0,"{'dist': 6.084809267057677, 'nearest_coord': (-37.890649, 144.686494)}",8975.1,853.4
550.0,2,4,2,House,12 Grangehill Mews,WYNDHAM VALE,3024.0,-37.849964,144.59624,"Ngarri Primary School2.1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.7 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4 km awayGovernmentMore Info",False,213051589.0,"{'dist': 9.12298779400659, 'nearest_coord': (-37.890649, 144.686494)}",11926.1,1093.7
540.0,2,4,2,House,12 Gosford Road,WYNDHAM VALE,3024.0,-37.893703,144.61307,"Wyndham Vale Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.4 km awayPrep-12CoEdGovernmentView Catchment,Walcom Ngarrwa Secondary College1.6 km awayGovernmentMore Info",False,213051590.0,"{'dist': 6.452016159505793, 'nearest_coord': (-37.890649, 144.686494)}",8265.2,770.6
530.0,2,5,2,House,74 Stanmore Crescent,WYNDHAM VALE,3024.0,-37.8514,144.59245,"Ngarri Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.7 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.4 km awayGovernmentMore Info",False,213051589.0,"{'dist': 9.337565855971972, 'nearest_coord': (-37.890649, 144.686494)}",11687.3,1069.1
530.0,2,4,2,House,13 Papas View,WYNDHAM VALE,3024.0,-37.848427,144.59053,"Ngarri Primary School2.1 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College3 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4.6 km awayGovernmentMore Info",False,213051589.0,"{'dist': 9.643579397752633, 'nearest_coord': (-37.890649, 144.686494)}",12186.3,1132.9
520.0,2,4,2,House,137 Stanmore Crescent,WYNDHAM VALE,3024.0,-37.853268,144.59633,"Ngarri Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4 km awayGovernmentMore Info",False,213051589.0,"{'dist': 8.939342947356899, 'nearest_coord': (-37.890649, 144.686494)}",11654.8,1069.0
520.0,2,4,2,House,14 Greenmont Road,WYNDHAM VALE,3024.0,-37.858463,144.5973,"Ngarri Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.8 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College3.9 km awayGovernmentMore Info",False,213051589.0,"{'dist': 8.608056109762899, 'nearest_coord': (-37.890649, 144.686494)}",10710.3,1012.0
510.0,2,4,2,House,2 Sue Street,WYNDHAM VALE,3024.0,-37.873585,144.61847,"Riverbend Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.9 km awayGovernmentMore Info",False,213051589.0,"{'dist': 6.2643043940958325, 'nearest_coord': (-37.890649, 144.686494)}",8167.5,798.3
510.0,2,3,2,House,16 Pristine Drive,WYNDHAM VALE,3024.0,-37.872955,144.6184,"Riverbend Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.9 km awayGovernmentMore Info",False,213051589.0,"{'dist': 6.291737016495847, 'nearest_coord': (-37.890649, 144.686494)}",8304.6,818.1
510.0,2,4,2,House,47 Vogue Drive,WYNDHAM VALE,3024.0,-37.87338,144.62103,"Riverbend Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.7 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.8 km awayGovernmentMore Info",False,213051589.0,"{'dist': 6.057761431636117, 'nearest_coord': (-37.890649, 144.686494)}",8452.9,845.5
510.0,2,4,2,House,33 Vogue Drive,WYNDHAM VALE,3024.0,-37.872746,144.62053,"Riverbend Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.6 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.7 km awayGovernmentMore Info",False,213051589.0,"{'dist': 6.12197967552792, 'nearest_coord': (-37.890649, 144.686494)}",8898.6,846.2
510.0,2,4,2,House,45 Vogue Drive,WYNDHAM VALE,3024.0,-37.873276,144.62096,"Riverbend Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College1.6 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.8 km awayGovernmentMore Info",False,213051589.0,"{'dist': 6.06726434975279, 'nearest_coord': (-37.890649, 144.686494)}",8465.9,847.4
510.0,3,4,2,House,17 Langdon Drive,WYNDHAM VALE,3024.0,-37.85183,144.59702,"Ngarri Primary School2 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.5 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College4 km awayGovernmentMore Info",False,213051589.0,"{'dist': 8.96174666624857, 'nearest_coord': (-37.890649, 144.686494)}",11822.3,1087.5
500.0,2,4,4,House,63 Brougham Avenue,WYNDHAM VALE,3024.0,-37.89762,144.61601,"Wyndham Vale Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Manor Lakes P-12 College2.9 km awayPrep-12CoEdGovernmentView Catchment,Walcom Ngarrwa Secondary College1.4 km awayGovernmentMore Info",False,213051590.0,"{'dist': 6.23330291335457, 'nearest_coord': (-37.890649, 144.686494)}",8180.5,742.1
