price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,nearestStation,Station_distance,to_Station_time
675.0,1,2,1,Apartment / Unit / Flat,3712/80 ABeckett Street,MELBOURNE,3000.0,-37.809,144.96107,"Carlton Gardens Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.4 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.4 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.16266074618444726, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1387.6,198.7
675.0,1,2,0,Apartment / Unit / Flat,901/422 Collins Street,MELBOURNE,3000.0,-37.817097,144.96014,"Docklands Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,University High School2.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",False,206041505.0,"{'dist': 0.6218716065857941, 'nearest_coord': (-37.8182711, 144.9670618)}",2437.1,408.5
630.0,1,1,0,Apartment / Unit / Flat,707 10 Bennetts Lane,MELBOURNE,3000.0,-37.809048,144.96791,"Carlton Gardens Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Ozford College0.2 km away10-11CoEdPrivateMore Info",True,206041503.0,"{'dist': 0.482482079188999, 'nearest_coord': (-37.80990389999999, 144.9625258)}",701.0,129.3
625.0,2,2,0,Apartment / Unit / Flat,208/601 Little Collins Street,MELBOURNE,3000.0,-37.817917,144.95485,"Docklands Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School2.3 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.8 km awayPrivateMore Info",True,206041505.0,"{'dist': 0.21301852756197326, 'nearest_coord': (-37.81839, 144.9525)}",351.8,53.1
620.0,1,1,0,Apartment / Unit / Flat,2313/250 Elizabeth Street,MELBOURNE,3000.0,-37.81255,144.96275,"Carlton Gardens Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School1.8 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.2 km awayPrivateMore Info",True,206041503.0,"{'dist': 0.29489176806240913, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1237.4,172.7
600.0,1,1,0,Apartment / Unit / Flat,1903/639 Lonsdale Street,MELBOURNE,3000.0,-37.81501,144.95341,"Docklands Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School2 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.4 km awayPrivateMore Info",True,206041505.0,"{'dist': 0.38424597082851425, 'nearest_coord': (-37.81839, 144.9525)}",688.6,90.2
590.0,1,1,0,Studio,406/10 Bennetts Lane,MELBOURNE,3000.0,-37.809036,144.96793,"Carlton Gardens Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Ozford College0.2 km away10-11CoEdPrivateMore Info",True,206041503.0,"{'dist': 0.48446875678831813, 'nearest_coord': (-37.80990389999999, 144.9625258)}",701.7,129.5
580.0,1,1,0,Studio,703/19 Exploration Lane,MELBOURNE,3000.0,-37.808933,144.9681,"Carlton Gardens Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Ozford College0.2 km away10-11CoEdPrivateMore Info",True,206041503.0,"{'dist': 0.5014536041356181, 'nearest_coord': (-37.80990389999999, 144.9625258)}",559.6,97.7
550.0,1,1,0,Apartment / Unit / Flat,2601/288 Spencer Street,MELBOURNE,3000.0,-37.813812,144.95203,"Docklands Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.3 km awayPrivateMore Info",True,206041505.0,"{'dist': 0.5107225622255819, 'nearest_coord': (-37.81839, 144.9525)}",755.4,98.1
545.0,1,1,1,Apartment / Unit / Flat,1710/668 Burke Street,MELBOURNE,3000.0,-37.81659,144.95421,"Docklands Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,University High School2.2 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.6 km awayPrivateMore Info",False,206041505.0,"{'dist': 0.2502453306412204, 'nearest_coord': (-37.81839, 144.9525)}",748.6,115.1
500.0,1,1,0,Apartment / Unit / Flat,P22/394 Collins Street,MELBOURNE,3000.0,-37.81668,144.96104,"Docklands Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,University High School2.2 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041505.0,"{'dist': 0.5577619995597383, 'nearest_coord': (-37.8182711, 144.9670618)}",2360.4,395.0
725.0,1,2,1,Apartment / Unit / Flat,1407/555 Flinders Street,MELBOURNE,3000.0,-37.820972,144.95648,"Docklands Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Port Phillip Specialist School2.2 km awayUCoEdGovernmentView Catchment,University High School2.7 km away7-12CoEdGovernmentView Catchment",True,206041505.0,"{'dist': 0.45237854066644967, 'nearest_coord': (-37.81839, 144.9525)}",604.3,98.8
540.0,1,1,0,Apartment / Unit / Flat,2506/87 Franklin Street,MELBOURNE,3000.0,-37.807945,144.9617,"Carlton Gardens Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,University High School1.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.2295836692657049, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1105.2,176.0
475.0,1,1,0,Apartment / Unit / Flat,421/422 Collins Street,MELBOURNE,3000.0,-37.817097,144.96014,"Docklands Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,University High School2.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",False,206041505.0,"{'dist': 0.6218716065857941, 'nearest_coord': (-37.8182711, 144.9670618)}",2437.1,408.5
475.0,1,1,0,Apartment / Unit / Flat,701/253 Franklin Street,MELBOURNE,3000.0,-37.8095,144.95667,"North Melbourne Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School1.4 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.4 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.5163876801981008, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1601.2,241.1
360.0,1,0,0,Apartment / Unit / Flat,508/408 Lonsdale Street,MELBOURNE,3000.0,-37.8126,144.9604,"Carlton Gardens Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,University High School1.8 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.35320022903837406, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1187.6,158.8
2200.0,2,3,2,Apartment / Unit / Flat,3007/35 Spring Street,MELBOURNE,3000.0,-37.81417,144.974,"Carlton Gardens Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Collingwood College1.9 km awayPrep-12CoEdGovernmentView Catchment,Victorian College Of The Arts Secondary School1.8 km away7-12CoEdGovernmentMore Info",True,206041503.0,"{'dist': 0.3305647032418833, 'nearest_coord': (-37.811302, 144.9730095)}",333.8,58.4
1250.0,2,3,1,Apartment / Unit / Flat,7306/462 Elizabeth Street,MELBOURNE,3000.0,-37.807858,144.96062,"Carlton Gardens Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.2824623975705805, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1149.4,180.5
1100.0,2,2,2,Apartment / Unit / Flat,1010/35 Spring Street,MELBOURNE,3000.0,-37.81417,144.974,"Carlton Gardens Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Collingwood College1.9 km awayPrep-12CoEdGovernmentView Catchment,Victorian College Of The Arts Secondary School1.8 km away7-12CoEdGovernmentMore Info",False,206041503.0,"{'dist': 0.3305647032418833, 'nearest_coord': (-37.811302, 144.9730095)}",333.8,58.4
995.0,2,2,0,Apartment / Unit / Flat,2802/63 La Trobe Street,MELBOURNE,3000.0,-37.808155,144.96954,"Carlton Gardens Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Ozford College0.3 km away10-11CoEdPrivateMore Info",False,206041503.0,"{'dist': 0.4640598356629324, 'nearest_coord': (-37.811302, 144.9730095)}",735.3,99.7
850.0,1,2,1,Apartment / Unit / Flat,901/82 Flinders Street,MELBOURNE,3000.0,-37.815918,144.97194,"Carlton Gardens Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Collingwood College2.2 km awayPrep-12CoEdGovernmentView Catchment,Victorian College Of The Arts Secondary School1.5 km away7-12CoEdGovernmentMore Info",True,206041503.0,"{'dist': 0.5020754905374613, 'nearest_coord': (-37.8182711, 144.9670618)}",1846.7,289.5
800.0,2,2,0,Apartment / Unit / Flat,6901/462 Elizabeth St,MELBOURNE,3000.0,-37.807858,144.96062,"Carlton Gardens Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.2824623975705805, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1149.4,180.5
795.0,2,2,1,Apartment / Unit / Flat,1403/318 Little Lonsdale Street,MELBOURNE,3000.0,-37.811584,144.96028,"Carlton Gardens Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.1 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.2717071173101604, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1299.6,200.0
0.789,1,1,0,Apartment / Unit / Flat,99 Franklin Street,MELBOURNE,3000.0,-37.808197,144.96129,"Carlton Gardens Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.2186553020266486, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1119.7,179.5
749.0,1,1,0,Apartment / Unit / Flat,236 La Trobe Street,MELBOURNE,3000.0,-37.809826,144.96242,"Carlton Gardens Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.5 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.3 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.012705095828048142, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1337.0,194.4
590.0,1,1,0,Apartment / Unit / Flat,71/140 Flinders Street,MELBOURNE,3000.0,-37.81638,144.97035,"Carlton Gardens Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Collingwood College2.3 km awayPrep-12CoEdGovernmentView Catchment,Victorian College Of The Arts Secondary School1.4 km away7-12CoEdGovernmentMore Info",True,206041503.0,"{'dist': 0.35727503958509854, 'nearest_coord': (-37.8182711, 144.9670618)}",1809.0,287.4
575.0,1,1,0,Apartment / Unit / Flat,1614/33 Mackenzie Street,MELBOURNE,3000.0,-37.807835,144.96698,"Carlton Gardens Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,University High School1.6 km away7-12CoEdGovernmentView Catchment,Ozford College0.3 km away10-11CoEdPrivateMore Info",True,206041503.0,"{'dist': 0.45391996156286046, 'nearest_coord': (-37.80990389999999, 144.9625258)}",636.4,99.9
575.0,1,2,0,Apartment / Unit / Flat,116/318 Little Bourke Street,MELBOURNE,3000.0,-37.812996,144.96318,"Carlton Gardens Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.2 km awayPrivateMore Info",True,206041503.0,"{'dist': 0.34859623706586645, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1208.2,171.1
570.0,1,1,0,Apartment / Unit / Flat,1206/33 Mackenzie Street,MELBOURNE,3000.0,-37.807835,144.96698,"Carlton Gardens Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,University High School1.6 km away7-12CoEdGovernmentView Catchment,Ozford College0.3 km away10-11CoEdPrivateMore Info",False,206041503.0,"{'dist': 0.45391996156286046, 'nearest_coord': (-37.80990389999999, 144.9625258)}",636.4,99.9
550.0,1,1,0,Apartment / Unit / Flat,35/131 La Trobe Street,MELBOURNE,3000.0,-37.808643,144.96779,"Carlton Gardens Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Ozford College0.2 km away10-11CoEdPrivateMore Info",True,206041503.0,"{'dist': 0.4832478410213652, 'nearest_coord': (-37.80990389999999, 144.9625258)}",482.6,81.4
550.0,1,2,0,Apartment / Unit / Flat,813/339 Swanston Street,MELBOURNE,3000.0,-37.810383,144.9638,"Carlton Gardens Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.6 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.4 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.12396810096299957, 'nearest_coord': (-37.80990389999999, 144.9625258)}",995.1,148.2
535.0,1,1,0,Apartment / Unit / Flat,32/18 Queen Street,MELBOURNE,3000.0,-37.818317,144.96245,"Carlton Gardens Primary School1.9 km awayPrep-6CoEdGovernmentView Catchment,University High School2.4 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.7 km awayPrivateMore Info",True,206041505.0,"{'dist': 0.4051307617681967, 'nearest_coord': (-37.8182711, 144.9670618)}",2124.9,358.4
520.0,1,1,0,Apartment / Unit / Flat,603/115 Swanston Street,MELBOURNE,3000.0,-37.814995,144.96603,"Carlton Gardens Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,University High School2.2 km away7-12CoEdGovernmentView Catchment,Ozford College - Ozford College Campus0.5 km awayPrivateMore Info",True,206041503.0,"{'dist': 0.3753919756462534, 'nearest_coord': (-37.8182711, 144.9670618)}",2099.5,327.1
500.0,1,1,0,Apartment / Unit / Flat,106/155 Bourke Street,MELBOURNE,3000.0,-37.812805,144.96881,"Carlton Gardens Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,University High School2.1 km away7-12CoEdGovernmentView Catchment,Stott's Colleges0.2 km away11-12PrivateMore Info",True,206041503.0,"{'dist': 0.4050041542625097, 'nearest_coord': (-37.811302, 144.9730095)}",547.9,89.0
479.0,1,0,0,Studio,50 La Trobe Street,MELBOURNE,3000.0,-37.824905,144.97147,"South Melbourne Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.8 km away7CoEdGovernmentView Catchment,Port Phillip Specialist School2.9 km awayUCoEdGovernmentView Catchment",True,206041507.0,"{'dist': 0.833102401533883, 'nearest_coord': (-37.8182711, 144.9670618)}",8548.0,817.7
450.0,1,1,0,Apartment / Unit / Flat,312/408 Lonsdale Street,MELBOURNE,3000.0,-37.8126,144.9604,"Carlton Gardens Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,University High School1.8 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.35320022903837406, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1187.6,158.8
450.0,1,1,0,Apartment / Unit / Flat,1281/1 William Street,MELBOURNE,3000.0,-37.819477,144.95966,"Docklands Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,University High School2.5 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.8 km awayPrivateMore Info",True,206041505.0,"{'dist': 0.640435198027483, 'nearest_coord': (-37.81839, 144.9525)}",818.7,117.4
450.0,1,1,0,Apartment / Unit / Flat,821/585 La Trobe Street,MELBOURNE,3000.0,-37.813267,144.95183,"Docklands Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,University High School1.8 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.3 km awayPrivateMore Info",True,206041505.0,"{'dist': 0.5726846633321192, 'nearest_coord': (-37.81839, 144.9525)}",854.5,114.2
425.0,1,1,0,Apartment / Unit / Flat,108/318 Little Bourke Street,MELBOURNE,3000.0,-37.812996,144.96318,"Carlton Gardens Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.2 km awayPrivateMore Info",True,206041503.0,"{'dist': 0.34859623706586645, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1208.2,171.1
950.0,2,3,1,Apartment / Unit / Flat,3301/618 Lonsdale Street,MELBOURNE,3000.0,-37.814415,144.9539,"Docklands Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.4 km awayPrivateMore Info",True,206041505.0,"{'dist': 0.4587898586356817, 'nearest_coord': (-37.81839, 144.9525)}",775.3,102.6
850.0,1,2,0,Apartment / Unit / Flat,5809/442 ELIZABETH STREET,MELBOURNE,3000.0,-37.80841,144.96077,"Carlton Gardens Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.22668561422195943, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1457.8,204.0
830.0,2,2,1,Apartment / Unit / Flat,3308B/639 Little Lonsdale Street,MELBOURNE,3000.0,-37.81419,144.95258,"Docklands Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.3 km awayPrivateMore Info",False,206041505.0,"{'dist': 0.4670722198602547, 'nearest_coord': (-37.81839, 144.9525)}",952.2,139.9
800.0,2,2,1,Apartment / Unit / Flat,3502/27 Therry Street,MELBOURNE,3000.0,-37.806988,144.96101,"Carlton Gardens Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,University High School1.2 km away7-12CoEdGovernmentView Catchment,River Nile School0.6 km away11-12GirlsPrivateMore Info",True,206041504.0,"{'dist': 0.3505145371254049, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1057.5,166.9
800.0,2,2,1,Apartment / Unit / Flat,1003/220 Spencer Street,MELBOURNE,3000.0,-37.815693,144.95291,"Docklands Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School2.1 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.5 km awayPrivateMore Info",False,206041505.0,"{'dist': 0.30204795108198246, 'nearest_coord': (-37.81839, 144.9525)}",531.8,70.0
750.0,1,2,0,Apartment / Unit / Flat,1210/135 A'Beckett Street,MELBOURNE,3000.0,-37.809788,144.95964,"Carlton Gardens Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,University High School1.5 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.3 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.2538438476972607, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1497.3,214.5
720.0,2,2,0,Apartment / Unit / Flat,1207/270 King Street,MELBOURNE,3000.0,-37.81369,144.95486,"Docklands Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.3 km awayPrivateMore Info",True,206041505.0,"{'dist': 0.5622320904540606, 'nearest_coord': (-37.81839, 144.9525)}",913.8,123.1
700.0,1,2,0,Apartment / Unit / Flat,1801/464 Collins Street,MELBOURNE,3000.0,-37.817562,144.95859,"Docklands Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,University High School2.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.6 km awayPrivateMore Info",False,206041505.0,"{'dist': 0.5428106240851602, 'nearest_coord': (-37.81839, 144.9525)}",654.0,104.2
700.0,2,2,1,Apartment / Unit / Flat,2112/80 A'beckett Street,MELBOURNE,3000.0,-37.809,144.96107,"Carlton Gardens Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.4 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.4 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.16266074618444726, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1387.6,198.7
700.0,2,2,1,Apartment / Unit / Flat,1203/478 St Kilda Road,MELBOURNE,3000.0,-37.84259,144.97704,"South Yarra Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Port Phillip Specialist School3.2 km awayUCoEdGovernmentView Catchment",False,206051128.0,"{'dist': 2.3472375348838894, 'nearest_coord': (-37.8237912, 144.9891978)}",3606.0,488.7
690.0,1,2,2,Apartment / Unit / Flat,1801/280 Spencer Street,MELBOURNE,3000.0,-37.813946,144.95203,"Docklands Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.3 km awayPrivateMore Info",False,206041505.0,"{'dist': 0.4958726452685882, 'nearest_coord': (-37.81839, 144.9525)}",741.5,96.4
650.0,1,2,0,Apartment / Unit / Flat,409/9 Degraves Street,MELBOURNE,3000.0,-37.817554,144.96574,"Carlton Gardens Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,University High School2.4 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.7 km awayPrivateMore Info",True,206041503.0,"{'dist': 0.1408508985524643, 'nearest_coord': (-37.8182711, 144.9670618)}",2531.9,416.3
650.0,1,2,0,Apartment / Unit / Flat,1210/81 A'beckett Street,MELBOURNE,3000.0,-37.809254,144.96118,"Carlton Gardens Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.4 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.4 km awayPrivateMore Info",False,206041504.0,"{'dist': 0.13856515078192944, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1387.9,198.8
650.0,1,1,0,Apartment / Unit / Flat,1406/60 AâBeckett Street,MELBOURNE,3000.0,-37.808743,144.9615,"Carlton Gardens Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.4 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.4 km awayPrivateMore Info",False,206041504.0,"{'dist': 0.1574303939698787, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1514.9,220.2
600.0,1,1,0,Apartment / Unit / Flat,901/22-40 Wills Street,MELBOURNE,3000.0,-37.810757,144.957,"North Melbourne Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,University High School1.5 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.4 km awayPrivateMore Info",True,206041504.0,"{'dist': 0.4946180080487622, 'nearest_coord': (-37.80990389999999, 144.9625258)}",1774.1,236.0
