price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,nearestHospital,hospital_distance,to_hospital_time
630.0,2,2,1,Apartment / Unit / Flat,207/17-19 Loranne Street,BENTLEIGH,3204.0,-37.92005,145.03487,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.2230394038069696, 'nearest_coord': (-37.935738, 145.050581)}",3529.8,408.6
625.0,2,2,1,Apartment / Unit / Flat,114/29 Loranne Street,BENTLEIGH,3204.0,-37.91914,145.03505,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.2938904852287676, 'nearest_coord': (-37.935738, 145.050581)}",3427.0,384.0
875.0,2,4,2,Townhouse,1/81 Robert Street,BENTLEIGH,3204.0,-37.91956,145.04025,"Bentleigh West Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.1 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.0142377927175676, 'nearest_coord': (-37.935738, 145.050581)}",2943.0,315.2
1200.0,4,4,2,Townhouse,5A Plym Street,BENTLEIGH,3204.0,-37.931927,145.03569,"Bentleigh West Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 1.3730011582981958, 'nearest_coord': (-37.935738, 145.050581)}",1554.6,302.5
780.0,2,3,2,House,1/46 North Avenue,BENTLEIGH,3204.0,-37.92788,145.03482,"Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.6 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 1.6353137959611408, 'nearest_coord': (-37.935738, 145.050581)}",2635.6,351.7
680.0,1,3,2,House,9 Glenmer Street,BENTLEIGH,3204.0,-37.933376,145.04713,"Tucker Road Bentleigh Primary School0.2 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.3 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 0.40072696435679184, 'nearest_coord': (-37.935738, 145.050581)}",499.4,118.6
520.0,1,1,1,Apartment / Unit / Flat,212/16 Bent Street,BENTLEIGH,3204.0,-37.916485,145.03813,"Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 2.2482054188672738, 'nearest_coord': (-37.920697, 145.063197)}",3059.9,323.2
1190.0,2,5,2,House,13 Galtum Avenue,BENTLEIGH,3204.0,-37.923717,145.02911,"Bentleigh West Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.9 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.3093221099053016, 'nearest_coord': (-37.935738, 145.050581)}",3030.4,372.7
1090.0,3,4,2,Townhouse,7 Gilmour Road,BENTLEIGH,3204.0,-37.93267,145.04138,"Tucker Road Bentleigh Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.7 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.9 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 0.8760908721710037, 'nearest_coord': (-37.935738, 145.050581)}",1040.2,198.8
850.0,2,3,2,Apartment / Unit / Flat,205/27 Bent Street,BENTLEIGH,3204.0,-37.91521,145.03795,"Mckinnon Secondary College1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.297194196369885, 'nearest_coord': (-37.920697, 145.063197)}",3303.1,353.8
750.0,1,3,2,Apartment / Unit / Flat,1/10 Jasper Road,BENTLEIGH,3204.0,-37.932255,145.03938,"Tucker Road Bentleigh Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.1 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 1.0559361535613263, 'nearest_coord': (-37.935738, 145.050581)}",1255.0,224.6
745.0,1,4,2,House,48 Strathmore Street,BENTLEIGH,3204.0,-37.915977,145.04678,"Mckinnon Secondary College0.5 km away7-12CoEdGovernmentView Catchment,Valkstone Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School1.8 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 1.5327631460288704, 'nearest_coord': (-37.920697, 145.063197)}",2490.8,301.1
650.0,1,3,2,House,11 Coates Street,BENTLEIGH,3204.0,-37.92774,145.03328,"Bentleigh West Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 1.7587913207009103, 'nearest_coord': (-37.935738, 145.050581)}",2731.8,358.6
650.0,1,2,1,Apartment / Unit / Flat,207/23 Bent Street,BENTLEIGH,3204.0,-37.91549,145.03793,"Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 2.2908150773830016, 'nearest_coord': (-37.920697, 145.063197)}",3272.0,346.4
650.0,2,2,1,Apartment / Unit / Flat,501/342 Centre Road,BENTLEIGH,3204.0,-37.918114,145.03445,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 2.3800403417971037, 'nearest_coord': (-37.900377, 145.019265)}",3363.2,341.3
625.0,1,2,1,House,2/108 Brewer Road,BENTLEIGH,3204.0,-37.922348,145.03548,"Bentleigh West Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 1.9927514644924222, 'nearest_coord': (-37.935738, 145.050581)}",2725.2,373.9
620.0,2,2,1,Apartment / Unit / Flat,5/27 Jasper Road,BENTLEIGH,3204.0,-37.931572,145.03911,"Bentleigh West Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.1 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 1.1075598563687725, 'nearest_coord': (-37.935738, 145.050581)}",1326.8,229.8
600.0,1,2,0,Apartment / Unit / Flat,X03/342-346 Centre Road,BENTLEIGH,3204.0,-37.918167,145.03442,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 2.383456809974986, 'nearest_coord': (-37.900377, 145.019265)}",3356.9,339.8
570.0,2,2,1,Townhouse,2/3 McArthur Street,BENTLEIGH,3204.0,-37.925697,145.02869,"Bentleigh West Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.9 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.2210034705596495, 'nearest_coord': (-37.935738, 145.050581)}",3013.5,412.8
550.0,2,2,2,Apartment / Unit / Flat,32 Patterson Road,BENTLEIGH,3204.0,-37.92535,145.0304,"Bentleigh West Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.8 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 2.1135547828513626, 'nearest_coord': (-37.935738, 145.050581)}",2790.3,332.1
500.0,1,2,1,Apartment / Unit / Flat,3/8 Dulcie Grove,BENTLEIGH,3204.0,-37.93331,145.04558,"Tucker Road Bentleigh Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 0.5150282333278163, 'nearest_coord': (-37.935738, 145.050581)}",659.7,138.8
500.0,1,2,1,Apartment / Unit / Flat,4/10 Brentwood Street,BENTLEIGH,3204.0,-37.933502,145.04478,"Tucker Road Bentleigh Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.7 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 0.566257887681634, 'nearest_coord': (-37.935738, 145.050581)}",697.5,147.9
490.0,1,2,1,Apartment / Unit / Flat,7/12 Brentwood Street,BENTLEIGH,3204.0,-37.933594,145.0451,"Tucker Road Bentleigh Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 0.5365606621426573, 'nearest_coord': (-37.935738, 145.050581)}",668.1,140.9
480.0,1,2,0,Apartment / Unit / Flat,6/121 Tucker Road,BENTLEIGH,3204.0,-37.923855,145.05006,"Bentleigh Secondary College1 km away7-12CoEdGovernmentView Catchment,Tucker Road Bentleigh Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School1.1 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 1.20463830727846, 'nearest_coord': (-37.920697, 145.063197)}",2093.7,227.0
475.0,1,2,1,Apartment / Unit / Flat,4/2B Scotts Street,BENTLEIGH,3204.0,-37.92057,145.04482,"Tucker Road Bentleigh Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 1.6120494165129144, 'nearest_coord': (-37.920697, 145.063197)}",2287.6,254.2
480.0,1,2,1,Apartment / Unit / Flat,3/21 Bent Street,BENTLEIGH,3204.0,-37.915813,145.03787,"Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.287109701603356, 'nearest_coord': (-37.920697, 145.063197)}",3234.9,339.4
800.0,2,3,2,Apartment / Unit / Flat,104/11 Bent Street,BENTLEIGH,3204.0,-37.91656,145.03775,"Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.279119290875046, 'nearest_coord': (-37.920697, 145.063197)}",3047.3,320.1
800.0,2,3,2,Apartment / Unit / Flat,102/138 Tucker Road,BENTLEIGH,3204.0,-37.922028,145.05081,"Bentleigh Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.1 km awayUCoEdGovernmentView Catchment,Tucker Road Bentleigh Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment",False,208021427.0,"{'dist': 1.0965813608404387, 'nearest_coord': (-37.920697, 145.063197)}",1883.2,203.4
675.0,2,2,0,Apartment / Unit / Flat,177 Centre Rd,BENTLEIGH,3204.0,-37.916443,145.0238,"Bentleigh West Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College0.6 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 1.830228737954262, 'nearest_coord': (-37.900377, 145.019265)}",2347.2,265.2
540.0,1,2,1,Apartment / Unit / Flat,3/23 Whitmuir Road,BENTLEIGH,3204.0,-37.914463,145.02872,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 1.7723936840853378, 'nearest_coord': (-37.900377, 145.019265)}",2396.6,270.0
510.0,1,2,1,Apartment / Unit / Flat,13/60-66 Patterson Road,BENTLEIGH,3204.0,-37.925583,145.0334,"Bentleigh West Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 1.8830091890449774, 'nearest_coord': (-37.935738, 145.050581)}",2525.8,301.4
850.0,2,3,1,Apartment / Unit / Flat,1/10 Hall Street,MCKINNON,3204.0,-37.913494,145.04692,"Mckinnon Secondary College0.3 km away7-12CoEdGovernmentView Catchment,Valkstone Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 1.6371484821141202, 'nearest_coord': (-37.920697, 145.063197)}",3112.6,313.8
620.0,1,2,1,Townhouse,7/22 Station Avenue,MCKINNON,3204.0,-37.90922,145.03949,"Ormond Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.8 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.0287003407650053, 'nearest_coord': (-37.900377, 145.019265)}",2705.7,285.8
875.0,2,3,2,Townhouse,9/30-32 Prince Edward Avenue,MCKINNON,3204.0,-37.908684,145.04085,"Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.1070588117026086, 'nearest_coord': (-37.900377, 145.019265)}",2619.6,265.1
650.0,1,2,2,Apartment / Unit / Flat,3/4 Draper Street,MCKINNON,3204.0,-37.911045,145.05003,"Mckinnon Secondary College0.1 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 1.5767131367227927, 'nearest_coord': (-37.920697, 145.063197)}",2888.6,300.5
1095.0,2,4,2,Townhouse,2/7 Prince Edward Avenue,MCKINNON,3204.0,-37.910362,145.04018,"Ormond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.1447464512504526, 'nearest_coord': (-37.900377, 145.019265)}",2812.2,311.3
920.0,2,3,2,Townhouse,1/24 Prince Edward Avenue,MCKINNON,3204.0,-37.909176,145.04074,"Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.1230337063074405, 'nearest_coord': (-37.900377, 145.019265)}",2675.1,278.4
850.0,2,3,2,Townhouse,2/3 Adelaide Street,MCKINNON,3204.0,-37.912167,145.04176,"Mckinnon Secondary College0.6 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.1061725332181958, 'nearest_coord': (-37.920697, 145.063197)}",3300.0,314.0
840.0,3,3,2,Townhouse,1/227 McKinnon Road,MCKINNON,3204.0,-37.91123,145.04106,"Mckinnon Secondary College0.7 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.208898507198019, 'nearest_coord': (-37.920697, 145.063197)}",3466.4,312.3
630.0,1,2,1,Apartment / Unit / Flat,302/144 Mckinnon Road,MCKINNON,3204.0,-37.911087,145.03725,"Ormond Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.8 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 1.9768860719729553, 'nearest_coord': (-37.900377, 145.019265)}",2674.7,260.3
630.0,2,2,2,Apartment / Unit / Flat,103/30-32 Prince Edward Avenue,MCKINNON,3204.0,-37.908684,145.04085,"Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.1070588117026086, 'nearest_coord': (-37.900377, 145.019265)}",2619.6,265.1
1200.0,3,4,2,House,15A Hopkins Street,MCKINNON,3204.0,-37.910446,145.02626,"Ormond Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 1.276792392223883, 'nearest_coord': (-37.900377, 145.019265)}",1773.5,187.3
850.0,2,3,2,Townhouse,17/170 McKinnon Road,MCKINNON,3204.0,-37.91137,145.03947,"Mckinnon Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 2.15328031667092, 'nearest_coord': (-37.900377, 145.019265)}",2872.2,287.5
850.0,3,3,1,Townhouse,4/75 Bent Street,MCKINNON,3204.0,-37.911816,145.0386,"Ormond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 2.120261360229389, 'nearest_coord': (-37.900377, 145.019265)}",2898.6,301.6
610.0,1,2,1,Apartment / Unit / Flat,4/47 Wright Street,MCKINNON,3204.0,-37.912945,145.0299,"Ormond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 1.6803560893484621, 'nearest_coord': (-37.900377, 145.019265)}",2501.9,295.3
1750.0,2,4,2,House,21 Stewart Street,ORMOND,3204.0,-37.90501,145.02882,"Ormond Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.8 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 0.9839827585685179, 'nearest_coord': (-37.900377, 145.019265)}",1325.0,142.0
1350.0,3,4,2,Townhouse,2/45 Queen Street,ORMOND,3204.0,-37.90396,145.03549,"Ormond Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.4 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 1.4782766545564843, 'nearest_coord': (-37.900377, 145.019265)}",1700.1,161.8
560.0,1,2,1,Apartment / Unit / Flat,6/58 Glen Orme Avenue,ORMOND,3204.0,-37.905983,145.03831,"Ormond Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.1 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 1.7834655022253094, 'nearest_coord': (-37.900377, 145.019265)}",2090.7,226.5
475.0,1,1,1,Apartment / Unit / Flat,104/18 Lillimur Road,ORMOND,3204.0,-37.90243,145.04175,"Glen Huntly Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 1.9860110674978546, 'nearest_coord': (-37.900377, 145.019265)}",2322.5,240.8
420.0,1,2,1,Apartment / Unit / Flat,12/27 Lillimur Road,ORMOND,3204.0,-37.90114,145.0415,"Glen Huntly Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.7 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.4 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 1.9527732083612555, 'nearest_coord': (-37.900377, 145.019265)}",2427.4,258.7
480.0,1,2,1,Apartment / Unit / Flat,1/24 Ulupna Rd,ORMOND,3204.0,-37.90188,145.04315,"Glen Huntly Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 2.10234538771014, 'nearest_coord': (-37.900377, 145.019265)}",2488.0,260.5
495.0,1,2,1,Apartment / Unit / Flat,8/5 Walsh Street,ORMOND,3204.0,-37.903027,145.04697,"Mckinnon Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College2.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.9 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 2.426322669314319, 'nearest_coord': (-37.920697, 145.063197)}",4118.4,450.6
1400.0,3,5,2,House,9b Tyrone Street,ORMOND,3204.0,-37.906086,145.04611,"Mckinnon Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.7 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 2.210542040193448, 'nearest_coord': (-37.920697, 145.063197)}",4242.8,382.8
1100.0,3,5,2,Townhouse,2/35 Draper st,ORMOND,3204.0,-37.90822,145.04988,"Mckinnon Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.3 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 1.8137247395558156, 'nearest_coord': (-37.920697, 145.063197)}",3230.4,337.3
