price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,nearestHospital,hospital_distance,to_hospital_time
660.0,2,2,1,Apartment / Unit / Flat,907/7 Yarra Street,SOUTH YARRA,3141.0,-37.837746,144.99292,"Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",True,206061515.0,"{'dist': 1.1710834497014135, 'nearest_coord': (-37.847714, 144.997225)}",1660.0,231.1
660.0,1,1,0,Apartment / Unit / Flat,903/18 Claremont Street,SOUTH YARRA,3141.0,-37.837273,144.99402,"Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",True,206061515.0,"{'dist': 1.1946119373358592, 'nearest_coord': (-37.847714, 144.997225)}",2085.7,307.8
650.0,1,1,1,Apartment / Unit / Flat,507/99 River Street,SOUTH YARRA,3141.0,-37.835464,144.99774,"Richmond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.9 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.1 km away7-12GirlsGovernmentView Catchment",False,206061515.0,"{'dist': 1.3628902735767237, 'nearest_coord': (-37.847714, 144.997225)}",1557.3,211.2
650.0,1,2,1,House,525/10 Daly Street,SOUTH YARRA,3141.0,-37.83776,144.99467,"Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",True,206061515.0,"{'dist': 1.1293454555481106, 'nearest_coord': (-37.847714, 144.997225)}",1501.8,227.6
630.0,1,2,0,House,16 Osborne Street,SOUTH YARRA,3141.0,-37.845467,144.9904,"South Yarra Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School0.7 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College3.3 km away7-12GirlsGovernmentView Catchment",True,206061516.0,"{'dist': 0.6492754314629525, 'nearest_coord': (-37.847714, 144.997225)}",742.4,63.9
625.0,2,2,1,Apartment / Unit / Flat,605/50 Claremont Street,SOUTH YARRA,3141.0,-37.836422,144.99432,"Richmond Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.2812652203889554, 'nearest_coord': (-37.847714, 144.997225)}",1988.4,290.3
620.0,1,2,1,Apartment / Unit / Flat,8/2A Dobson Street,SOUTH YARRA,3141.0,-37.831715,144.9883,"South Yarra Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2 km away7CoEdGovernmentView Catchment,Prahran High School2.2 km away7-11CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.4458935062122371, 'nearest_coord': (-37.834246, 144.972151)}",2442.6,335.7
600.0,1,1,1,Apartment / Unit / Flat,309/1 Clara Street,SOUTH YARRA,3141.0,-37.842182,144.9973,"Toorak Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.6 km away7-12GirlsGovernmentView Catchment",True,206061516.0,"{'dist': 0.6151664547861531, 'nearest_coord': (-37.847714, 144.997225)}",1088.0,157.6
595.0,1,2,1,Apartment / Unit / Flat,4/97 Caroline Street,SOUTH YARRA,3141.0,-37.834515,144.98865,"South Yarra Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.9 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.4153530662856446, 'nearest_coord': (-37.846087, 144.981937)}",2044.8,243.0
590.0,1,2,1,Apartment / Unit / Flat,4/53 Alexandra Avenue,SOUTH YARRA,3141.0,-37.83182,144.9888,"South Yarra Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2 km away7CoEdGovernmentView Catchment,Prahran High School2.2 km away7-11CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.486825635833724, 'nearest_coord': (-37.834246, 144.972151)}",2510.2,344.4
575.0,1,1,1,Apartment / Unit / Flat,6/9 Darling Street,SOUTH YARRA,3141.0,-37.83789,144.99135,"South Yarra Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.5 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.2080702487554251, 'nearest_coord': (-37.847714, 144.997225)}",1619.1,210.9
575.0,2,2,1,Apartment / Unit / Flat,334/111 Punt Road,SOUTH YARRA,3141.0,-37.838806,144.98642,"South Yarra Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.8 km away7CoEdGovernmentView Catchment",False,206041125.0,"{'dist': 0.9002420043884369, 'nearest_coord': (-37.846087, 144.981937)}",1389.1,161.5
5502390.0,1,1,1,Apartment / Unit / Flat,1/33 Claremont Street,SOUTH YARRA,3141.0,-37.836918,144.99384,"Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.2367138136231968, 'nearest_coord': (-37.847714, 144.997225)}",2049.0,301.2
550.0,1,2,1,Apartment / Unit / Flat,12/43 Davis Avenue,SOUTH YARRA,3141.0,-37.840893,144.99013,"South Yarra Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.8 km away7CoEdGovernmentView Catchment",True,206061516.0,"{'dist': 0.9225680317434074, 'nearest_coord': (-37.846087, 144.981937)}",1561.2,211.1
550.0,1,2,1,Apartment / Unit / Flat,10/45 Kensington Road,SOUTH YARRA,3141.0,-37.83658,145.00142,"Richmond Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.9 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College1.9 km away7-12GirlsGovernmentView Catchment",False,206061515.0,"{'dist': 1.2916861112194133, 'nearest_coord': (-37.847714, 144.997225)}",1425.8,224.1
550.0,1,1,1,Apartment / Unit / Flat,3/55 Surrey Road,SOUTH YARRA,3141.0,-37.844242,144.99835,"Toorak Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.8 km away7-12GirlsGovernmentView Catchment",False,206061516.0,"{'dist': 0.39850659122448195, 'nearest_coord': (-37.847714, 144.997225)}",449.0,47.0
5502390.0,1,2,1,House,4/42 Darling Street,SOUTH YARRA,3141.0,-37.8362,144.99205,"South Yarra Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.3585543257890282, 'nearest_coord': (-37.847714, 144.997225)}",1814.3,226.6
550.0,1,1,0,Apartment / Unit / Flat,LG2/52 Darling Street,SOUTH YARRA,3141.0,-37.835415,144.99242,"South Yarra Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.8 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.2 km away7CoEdGovernmentView Catchment",True,206061515.0,"{'dist': 1.4311980813673748, 'nearest_coord': (-37.847714, 144.997225)}",1905.6,233.9
530.0,1,1,0,Apartment / Unit / Flat,208/6 Murphy Street,SOUTH YARRA,3141.0,-37.838356,144.99046,"South Yarra Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.6 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.139789606248191, 'nearest_coord': (-37.846087, 144.981937)}",2015.1,246.3
525.0,1,1,1,Apartment / Unit / Flat,312/1 Clara Street,SOUTH YARRA,3141.0,-37.842182,144.9973,"Toorak Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.6 km away7-12GirlsGovernmentView Catchment",False,206061516.0,"{'dist': 0.6151664547861531, 'nearest_coord': (-37.847714, 144.997225)}",1088.0,157.6
525.0,1,1,0,Apartment / Unit / Flat,717/3 Yarra Street,SOUTH YARRA,3141.0,-37.83816,144.99283,"Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.5 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.130284517704114, 'nearest_coord': (-37.847714, 144.997225)}",1613.3,222.7
520.0,1,2,0,House,42 Moore Street,SOUTH YARRA,3141.0,-37.843903,144.98941,"South Yarra Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School0.9 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus3.2 km away7CoEdGovernmentView Catchment",False,206061516.0,"{'dist': 0.6996845611077854, 'nearest_coord': (-37.846087, 144.981937)}",1202.7,158.6
520.0,1,1,0,Apartment / Unit / Flat,1516/8 Daly Street,SOUTH YARRA,3141.0,-37.837757,144.99469,"Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.129324918701707, 'nearest_coord': (-37.847714, 144.997225)}",1495.2,226.0
510.0,1,1,0,Apartment / Unit / Flat,16/43 Caroline Street,SOUTH YARRA,3141.0,-37.837845,144.98796,"South Yarra Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.6 km away7CoEdGovernmentView Catchment",True,206061515.0,"{'dist': 1.0581302824915735, 'nearest_coord': (-37.846087, 144.981937)}",1652.1,202.5
500.0,1,2,0,Apartment / Unit / Flat,2/27 Leopold Street,SOUTH YARRA,3141.0,-37.837017,144.98265,"South Yarra Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.8 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.8 km away7CoEdGovernmentView Catchment",True,206041125.0,"{'dist': 0.9721334941117629, 'nearest_coord': (-37.834246, 144.972151)}",1386.9,230.2
500.0,1,2,1,Apartment / Unit / Flat,5/432 Punt Road,SOUTH YARRA,3141.0,-37.837402,144.98715,"South Yarra Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.6 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.068727922735419, 'nearest_coord': (-37.846087, 144.981937)}",1553.8,185.1
495.0,1,1,0,Apartment / Unit / Flat,1422/8 Daly Street,SOUTH YARRA,3141.0,-37.837757,144.99469,"Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.129324918701707, 'nearest_coord': (-37.847714, 144.997225)}",1495.2,226.0
490.0,1,1,1,Apartment / Unit / Flat,5/372 Toorak Rd,SOUTH YARRA,3141.0,-37.84047,145.00246,"Toorak Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.3 km away7-12GirlsGovernmentView Catchment",False,206061516.0,"{'dist': 0.9274324492261088, 'nearest_coord': (-37.847714, 144.997225)}",1169.3,143.3
475.0,1,1,1,Apartment / Unit / Flat,31/77 Park Street,SOUTH YARRA,3141.0,-37.835804,144.98198,"South Yarra Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.9 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.7 km away7CoEdGovernmentView Catchment",True,206041125.0,"{'dist': 0.8803929588915252, 'nearest_coord': (-37.834246, 144.972151)}",1470.7,234.9
455.0,1,1,1,Apartment / Unit / Flat,4/393 Toorak Rd,SOUTH YARRA,3141.0,-37.84019,145.00293,"Toorak Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.2 km away7-12GirlsGovernmentView Catchment",False,206061515.0,"{'dist': 0.975143220334723, 'nearest_coord': (-37.847714, 144.997225)}",1205.3,147.0
450.0,1,1,0,Apartment / Unit / Flat,36/43 Caroline Street,SOUTH YARRA,3141.0,-37.837845,144.98796,"South Yarra Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.6 km away7CoEdGovernmentView Catchment",True,206061515.0,"{'dist': 1.0581302824915735, 'nearest_coord': (-37.846087, 144.981937)}",1652.1,202.5
420.0,1,1,0,Apartment / Unit / Flat,812/1 Clara Street,SOUTH YARRA,3141.0,-37.842182,144.9973,"Toorak Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.6 km away7-12GirlsGovernmentView Catchment",True,206061516.0,"{'dist': 0.6151664547861531, 'nearest_coord': (-37.847714, 144.997225)}",1088.0,157.6
420.0,1,1,2,Apartment / Unit / Flat,2/213 Willams Road,SOUTH YARRA,3141.0,-37.844856,145.00365,"Toorak Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.3 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.7 km away7-12GirlsGovernmentView Catchment",False,206061516.0,"{'dist': 0.6475069023490136, 'nearest_coord': (-37.847714, 144.997225)}",898.8,88.6
390.0,1,1,1,Apartment / Unit / Flat,17/9-11 Barnsbury Road,SOUTH YARRA,3141.0,-37.84479,145.00119,"Toorak Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.7 km away7-12GirlsGovernmentView Catchment",False,206061516.0,"{'dist': 0.4763635352504472, 'nearest_coord': (-37.847714, 144.997225)}",697.9,109.0
290.0,1,1,0,Apartment / Unit / Flat,51 Garden Street,SOUTH YARRA,3141.0,-37.843227,144.99796,"Toorak Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.1 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.7 km away7-12GirlsGovernmentView Catchment",True,206061516.0,"{'dist': 0.5030891326358667, 'nearest_coord': (-37.847714, 144.997225)}",581.6,68.2
290.0,1,1,0,Apartment / Unit / Flat,60 Garden Street,SOUTH YARRA,3141.0,-37.843586,144.99783,"Prahran High School1.1 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.8 km away7-12GirlsGovernmentView Catchment",True,206061516.0,"{'dist': 0.46207715203795285, 'nearest_coord': (-37.847714, 144.997225)}",1076.8,173.7
780.0,1,2,1,Apartment / Unit / Flat,615/7 Claremont Street,SOUTH YARRA,3141.0,-37.838207,144.99355,"Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.5 km away7CoEdGovernmentView Catchment",True,206061515.0,"{'dist': 1.105289241169647, 'nearest_coord': (-37.847714, 144.997225)}",2195.1,327.5
550.0,1,1,0,Apartment / Unit / Flat,602/7 Claremont Street,SOUTH YARRA,3141.0,-37.838207,144.99355,"Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.5 km away7CoEdGovernmentView Catchment",True,206061515.0,"{'dist': 1.105289241169647, 'nearest_coord': (-37.847714, 144.997225)}",2195.1,327.5
540.0,1,1,0,Apartment / Unit / Flat,1/58 Toorak Road West,SOUTH YARRA,3141.0,-37.83727,144.9795,"South Yarra Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.9 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus3 km away7CoEdGovernmentView Catchment",False,206041125.0,"{'dist': 0.7277242186425632, 'nearest_coord': (-37.834246, 144.972151)}",1015.6,193.0
530.0,1,1,0,Apartment / Unit / Flat,7/70 Hawksburn Road,SOUTH YARRA,3141.0,-37.840916,145.00215,"Toorak Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.5 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.3 km away7-12GirlsGovernmentView Catchment",True,206061516.0,"{'dist': 0.870867701544122, 'nearest_coord': (-37.847714, 144.997225)}",1202.1,156.5
495.0,1,1,1,House,203/24 Wilson Street,SOUTH YARRA,3141.0,-37.843987,144.99626,"Prahran High School1 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.9 km away7-12GirlsGovernmentView Catchment",False,206061516.0,"{'dist': 0.42299774221129627, 'nearest_coord': (-37.847714, 144.997225)}",828.4,145.0
480.0,1,1,0,Apartment / Unit / Flat,607/34 Wilson Street,SOUTH YARRA,3141.0,-37.844067,144.9968,"Prahran High School1 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.8 km away7-12GirlsGovernmentView Catchment",False,206061516.0,"{'dist': 0.4072418976798004, 'nearest_coord': (-37.847714, 144.997225)}",876.7,150.8
450.0,1,1,1,Apartment / Unit / Flat,G05/471 Malvern Road,SOUTH YARRA,3141.0,-37.84784,145.00218,"Toorak Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College3 km away7-12GirlsGovernmentView Catchment",False,206061516.0,"{'dist': 0.4352967922626644, 'nearest_coord': (-37.847714, 144.997225)}",431.3,25.9
1295.0,2,4,2,House,21 Howitt Street,SOUTH YARRA,3141.0,-37.84682,145.00227,"Toorak Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.1 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.9 km away7-12GirlsGovernmentView Catchment",True,206061516.0,"{'dist': 0.45399384604669907, 'nearest_coord': (-37.847714, 144.997225)}",528.6,63.9
650.0,2,2,0,Apartment / Unit / Flat,303/649 Chapel Street,SOUTH YARRA,3141.0,-37.837433,144.99557,"Richmond Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.3 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.1523968240571274, 'nearest_coord': (-37.847714, 144.997225)}",1703.2,226.2
1650.0,2,5,1,House,9-11 Chambers Street,SOUTH YARRA,3141.0,-37.840813,144.99397,"Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.7 km away7-12GirlsGovernmentView Catchment",False,206061516.0,"{'dist': 0.8188581553581483, 'nearest_coord': (-37.847714, 144.997225)}",1501.6,206.9
1300.0,2,3,2,Townhouse,11C Lara Street,SOUTH YARRA,3141.0,-37.84488,144.99164,"Prahran High School0.7 km away7-11CoEdGovernmentView Catchment,Windsor Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College3.2 km away7-12GirlsGovernmentView Catchment",True,206061516.0,"{'dist': 0.5829194406590408, 'nearest_coord': (-37.847714, 144.997225)}",857.1,86.8
1150.0,2,3,1,Apartment / Unit / Flat,2109/35 Malcolm St,SOUTH YARRA,3141.0,-37.836967,144.99646,"Richmond Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Melbourne Girls College2.2 km away7-12GirlsGovernmentView Catchment",True,206061515.0,"{'dist': 1.196900143210835, 'nearest_coord': (-37.847714, 144.997225)}",1499.3,196.8
1290.0,2,5,2,House,284 Punt Road,SOUTH YARRA,3141.0,-37.84455,144.98546,"South Yarra Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School0.9 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus3.4 km away7CoEdGovernmentView Catchment",False,206061516.0,"{'dist': 0.3534173343630899, 'nearest_coord': (-37.846087, 144.981937)}",744.7,108.6
975.0,1,3,1,House,7 Palermo Street,SOUTH YARRA,3141.0,-37.841537,144.99611,"Prahran High School1.2 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Melbourne Girls College2.7 km away7-12GirlsGovernmentView Catchment",True,206061516.0,"{'dist': 0.6937948808591595, 'nearest_coord': (-37.847714, 144.997225)}",1389.9,184.6
900.0,2,2,1,Apartment / Unit / Flat,1201/665 Chapel Street,SOUTH YARRA,3141.0,-37.836395,144.99603,"Richmond Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.2 km away7CoEdGovernmentView Catchment",True,206061515.0,"{'dist': 1.2629839224826263, 'nearest_coord': (-37.847714, 144.997225)}",1572.4,206.2
900.0,2,2,1,Apartment / Unit / Flat,903/665 Chapel Street,SOUTH YARRA,3141.0,-37.83641,144.99603,"Richmond Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.7 km away7-11CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.2 km away7CoEdGovernmentView Catchment",True,206061515.0,"{'dist': 1.2613217698102552, 'nearest_coord': (-37.847714, 144.997225)}",1570.7,206.0
790.0,2,2,0,Apartment / Unit / Flat,610/18 Claremont Street,SOUTH YARRA,3141.0,-37.837273,144.99402,"Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Toorak Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.4 km away7CoEdGovernmentView Catchment",False,206061515.0,"{'dist': 1.1946119373358592, 'nearest_coord': (-37.847714, 144.997225)}",2085.7,307.8
