price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,nearestStation,Station_distance,to_Station_time
630.0,2,2,1,Apartment / Unit / Flat,207/17-19 Loranne Street,BENTLEIGH,3204.0,-37.92005,145.03487,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 10.545659755677741, 'nearest_coord': (-37.8276611, 145.0077354)}",13570.9,1322.3
625.0,2,2,1,Apartment / Unit / Flat,114/29 Loranne Street,BENTLEIGH,3204.0,-37.91914,145.03505,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 10.450728178921246, 'nearest_coord': (-37.8276611, 145.0077354)}",13468.1,1297.6
875.0,2,4,2,Townhouse,1/81 Robert Street,BENTLEIGH,3204.0,-37.91956,145.04025,"Bentleigh West Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.1 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 10.609752437970311, 'nearest_coord': (-37.8276611, 145.0077354)}",13474.3,1269.2
1200.0,4,4,2,Townhouse,5A Plym Street,BENTLEIGH,3204.0,-37.931927,145.03569,"Bentleigh West Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 11.850612284140807, 'nearest_coord': (-37.8276611, 145.0077354)}",15359.4,1487.2
780.0,2,3,2,House,1/46 North Avenue,BENTLEIGH,3204.0,-37.92788,145.03482,"Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.6 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 11.394575889029875, 'nearest_coord': (-37.8276611, 145.0077354)}",14053.2,1423.6
680.0,1,3,2,House,9 Glenmer Street,BENTLEIGH,3204.0,-37.933376,145.04713,"Tucker Road Bentleigh Primary School0.2 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.3 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 11.915956614120743, 'nearest_coord': (-37.96662999999999, 145.17632)}",12743.7,1278.5
520.0,1,1,1,Apartment / Unit / Flat,212/16 Bent Street,BENTLEIGH,3204.0,-37.916485,145.03813,"Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 10.230762649200177, 'nearest_coord': (-37.8276611, 145.0077354)}",13840.6,1328.1
1190.0,2,5,2,House,13 Galtum Avenue,BENTLEIGH,3204.0,-37.923717,145.02911,"Bentleigh West Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.9 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 10.844455607589008, 'nearest_coord': (-37.8276611, 145.0077354)}",13386.5,1337.0
1090.0,3,4,2,Townhouse,7 Gilmour Road,BENTLEIGH,3204.0,-37.93267,145.04138,"Tucker Road Bentleigh Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.7 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.9 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 12.044058362592006, 'nearest_coord': (-37.8276611, 145.0077354)}",15008.6,1418.0
850.0,2,3,2,Apartment / Unit / Flat,205/27 Bent Street,BENTLEIGH,3204.0,-37.91521,145.03795,"Mckinnon Secondary College1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 10.089803560808923, 'nearest_coord': (-37.8276611, 145.0077354)}",13285.3,1317.1
750.0,1,3,2,Apartment / Unit / Flat,1/10 Jasper Road,BENTLEIGH,3204.0,-37.932255,145.03938,"Tucker Road Bentleigh Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.1 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 11.957342721597275, 'nearest_coord': (-37.8276611, 145.0077354)}",14780.7,1368.4
745.0,1,4,2,House,48 Strathmore Street,BENTLEIGH,3204.0,-37.915977,145.04678,"Mckinnon Secondary College0.5 km away7-12CoEdGovernmentView Catchment,Valkstone Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School1.8 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 10.401138476586276, 'nearest_coord': (-37.8276611, 145.0077354)}",13311.9,1273.2
650.0,1,3,2,House,11 Coates Street,BENTLEIGH,3204.0,-37.92774,145.03328,"Bentleigh West Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 11.351885457696667, 'nearest_coord': (-37.8276611, 145.0077354)}",13934.2,1411.2
650.0,1,2,1,Apartment / Unit / Flat,207/23 Bent Street,BENTLEIGH,3204.0,-37.91549,145.03793,"Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 10.119385428139438, 'nearest_coord': (-37.8276611, 145.0077354)}",13316.4,1324.6
650.0,2,2,1,Apartment / Unit / Flat,501/342 Centre Road,BENTLEIGH,3204.0,-37.918114,145.03445,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 10.327637141810479, 'nearest_coord': (-37.8276611, 145.0077354)}",13281.8,1270.5
625.0,1,2,1,House,2/108 Brewer Road,BENTLEIGH,3204.0,-37.922348,145.03548,"Bentleigh West Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 10.80666908286896, 'nearest_coord': (-37.8276611, 145.0077354)}",13634.9,1345.5
620.0,2,2,1,Apartment / Unit / Flat,5/27 Jasper Road,BENTLEIGH,3204.0,-37.931572,145.03911,"Bentleigh West Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.1 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 11.877973636923812, 'nearest_coord': (-37.8276611, 145.0077354)}",14709.0,1363.3
600.0,1,2,0,Apartment / Unit / Flat,X03/342-346 Centre Road,BENTLEIGH,3204.0,-37.918167,145.03442,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 10.33277924570997, 'nearest_coord': (-37.8276611, 145.0077354)}",13275.4,1268.9
570.0,2,2,1,Townhouse,2/3 McArthur Street,BENTLEIGH,3204.0,-37.925697,145.02869,"Bentleigh West Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.9 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 11.055171038346057, 'nearest_coord': (-37.8276611, 145.0077354)}",13659.0,1375.8
550.0,2,2,2,Apartment / Unit / Flat,32 Patterson Road,BENTLEIGH,3204.0,-37.92535,145.0304,"Bentleigh West Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.8 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 11.043173597124506, 'nearest_coord': (-37.8276611, 145.0077354)}",13358.8,1313.4
500.0,1,2,1,Apartment / Unit / Flat,3/8 Dulcie Grove,BENTLEIGH,3204.0,-37.93331,145.04558,"Tucker Road Bentleigh Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 12.047489116961144, 'nearest_coord': (-37.96662999999999, 145.17632)}",12904.0,1298.7
500.0,1,2,1,Apartment / Unit / Flat,4/10 Brentwood Street,BENTLEIGH,3204.0,-37.933502,145.04478,"Tucker Road Bentleigh Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.7 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 12.10772813649322, 'nearest_coord': (-37.96662999999999, 145.17632)}",12941.8,1307.8
490.0,1,2,1,Apartment / Unit / Flat,7/12 Brentwood Street,BENTLEIGH,3204.0,-37.933594,145.0451,"Tucker Road Bentleigh Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 12.077880664657691, 'nearest_coord': (-37.96662999999999, 145.17632)}",12912.4,1300.8
480.0,1,2,0,Apartment / Unit / Flat,6/121 Tucker Road,BENTLEIGH,3204.0,-37.923855,145.05006,"Bentleigh Secondary College1 km away7-12CoEdGovernmentView Catchment,Tucker Road Bentleigh Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School1.1 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 11.323025776341765, 'nearest_coord': (-37.8276611, 145.0077354)}",14524.1,1350.8
475.0,1,2,1,Apartment / Unit / Flat,4/2B Scotts Street,BENTLEIGH,3204.0,-37.92057,145.04482,"Tucker Road Bentleigh Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 10.8316687690717, 'nearest_coord': (-37.8276611, 145.0077354)}",13670.1,1293.5
480.0,1,2,1,Apartment / Unit / Flat,3/21 Bent Street,BENTLEIGH,3204.0,-37.915813,145.03787,"Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 10.152677160592491, 'nearest_coord': (-37.8276611, 145.0077354)}",13346.0,1329.7
800.0,2,3,2,Apartment / Unit / Flat,104/11 Bent Street,BENTLEIGH,3204.0,-37.91656,145.03775,"Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 10.230173149591572, 'nearest_coord': (-37.8276611, 145.0077354)}",13828.0,1325.1
800.0,2,3,2,Apartment / Unit / Flat,102/138 Tucker Road,BENTLEIGH,3204.0,-37.922028,145.05081,"Bentleigh Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.1 km awayUCoEdGovernmentView Catchment,Tucker Road Bentleigh Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment",False,208021427.0,"{'dist': 11.153474150291002, 'nearest_coord': (-37.8276611, 145.0077354)}",14313.5,1327.1
675.0,2,2,0,Apartment / Unit / Flat,177 Centre Rd,BENTLEIGH,3204.0,-37.916443,145.0238,"Bentleigh West Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College0.6 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 9.972306401630307, 'nearest_coord': (-37.8276611, 145.0077354)}",12265.8,1194.3
540.0,1,2,1,Apartment / Unit / Flat,3/23 Whitmuir Road,BENTLEIGH,3204.0,-37.914463,145.02872,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 9.826130914877648, 'nearest_coord': (-37.8276611, 145.0077354)}",12315.1,1199.1
510.0,1,2,1,Apartment / Unit / Flat,13/60-66 Patterson Road,BENTLEIGH,3204.0,-37.925583,145.0334,"Bentleigh West Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 11.118998582485554, 'nearest_coord': (-37.8276611, 145.0077354)}",13624.4,1344.7
850.0,2,3,1,Apartment / Unit / Flat,1/10 Hall Street,MCKINNON,3204.0,-37.913494,145.04692,"Mckinnon Secondary College0.3 km away7-12CoEdGovernmentView Catchment,Valkstone Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 10.145046908367386, 'nearest_coord': (-37.8276611, 145.0077354)}",12976.6,1237.4
620.0,1,2,1,Townhouse,7/22 Station Avenue,MCKINNON,3204.0,-37.90922,145.03949,"Ormond Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.8 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 9.487650367951211, 'nearest_coord': (-37.8276611, 145.0077354)}",12624.2,1214.9
875.0,2,3,2,Townhouse,9/30-32 Prince Edward Avenue,MCKINNON,3204.0,-37.908684,145.04085,"Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 9.466671668923057, 'nearest_coord': (-37.8276611, 145.0077354)}",12538.1,1194.2
650.0,1,2,2,Apartment / Unit / Flat,3/4 Draper Street,MCKINNON,3204.0,-37.911045,145.05003,"Mckinnon Secondary College0.1 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 9.987538004087376, 'nearest_coord': (-37.8276611, 145.0077354)}",13341.0,1280.9
1095.0,2,4,2,Townhouse,2/7 Prince Edward Avenue,MCKINNON,3204.0,-37.910362,145.04018,"Ormond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 9.626841181277346, 'nearest_coord': (-37.8276611, 145.0077354)}",12808.1,1231.4
920.0,2,3,2,Townhouse,1/24 Prince Edward Avenue,MCKINNON,3204.0,-37.909176,145.04074,"Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 9.51580442794053, 'nearest_coord': (-37.8276611, 145.0077354)}",12593.6,1207.5
850.0,2,3,2,Townhouse,2/3 Adelaide Street,MCKINNON,3204.0,-37.912167,145.04176,"Mckinnon Secondary College0.6 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 9.859854120604389, 'nearest_coord': (-37.8276611, 145.0077354)}",12648.8,1215.9
840.0,3,3,2,Townhouse,1/227 McKinnon Road,MCKINNON,3204.0,-37.91123,145.04106,"Mckinnon Secondary College0.7 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 9.741990141926788, 'nearest_coord': (-37.8276611, 145.0077354)}",12632.1,1201.0
630.0,1,2,1,Apartment / Unit / Flat,302/144 Mckinnon Road,MCKINNON,3204.0,-37.911087,145.03725,"Ormond Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.8 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 9.63153093438658, 'nearest_coord': (-37.8276611, 145.0077354)}",12593.2,1189.5
630.0,2,2,2,Apartment / Unit / Flat,103/30-32 Prince Edward Avenue,MCKINNON,3204.0,-37.908684,145.04085,"Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 9.466671668923057, 'nearest_coord': (-37.8276611, 145.0077354)}",12538.1,1194.2
1200.0,3,4,2,House,15A Hopkins Street,MCKINNON,3204.0,-37.910446,145.02626,"Ormond Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 9.34779019758037, 'nearest_coord': (-37.8276611, 145.0077354)}",11692.0,1116.5
850.0,2,3,2,Townhouse,17/170 McKinnon Road,MCKINNON,3204.0,-37.91137,145.03947,"Mckinnon Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 9.715908079102144, 'nearest_coord': (-37.8276611, 145.0077354)}",12767.4,1211.8
850.0,3,3,1,Townhouse,4/75 Bent Street,MCKINNON,3204.0,-37.911816,145.0386,"Ormond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,"{'dist': 9.741913640920068, 'nearest_coord': (-37.8276611, 145.0077354)}",12817.1,1230.7
610.0,1,2,1,Apartment / Unit / Flat,4/47 Wright Street,MCKINNON,3204.0,-37.912945,145.0299,"Ormond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",True,208021174.0,"{'dist': 9.680667885840016, 'nearest_coord': (-37.8276611, 145.0077354)}",12420.4,1224.4
1750.0,2,4,2,House,21 Stewart Street,ORMOND,3204.0,-37.90501,145.02882,"Ormond Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.8 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 8.797711558662588, 'nearest_coord': (-37.8276611, 145.0077354)}",11243.5,1071.2
1350.0,3,4,2,Townhouse,2/45 Queen Street,ORMOND,3204.0,-37.90396,145.03549,"Ormond Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.4 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 8.826962936978484, 'nearest_coord': (-37.8276611, 145.0077354)}",11618.7,1090.9
560.0,1,2,1,Apartment / Unit / Flat,6/58 Glen Orme Avenue,ORMOND,3204.0,-37.905983,145.03831,"Ormond Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.1 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 9.113185029555504, 'nearest_coord': (-37.8276611, 145.0077354)}",12009.3,1155.6
475.0,1,1,1,Apartment / Unit / Flat,104/18 Lillimur Road,ORMOND,3204.0,-37.90243,145.04175,"Glen Huntly Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 8.833872594750671, 'nearest_coord': (-37.8276611, 145.0077354)}",11677.7,1143.5
420.0,1,2,1,Apartment / Unit / Flat,12/27 Lillimur Road,ORMOND,3204.0,-37.90114,145.0415,"Glen Huntly Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.7 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.4 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 8.691508993368613, 'nearest_coord': (-37.8276611, 145.0077354)}",11575.2,1115.9
480.0,1,2,1,Apartment / Unit / Flat,1/24 Ulupna Rd,ORMOND,3204.0,-37.90188,145.04315,"Glen Huntly Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 8.818913387934378, 'nearest_coord': (-37.8276611, 145.0077354)}",11513.8,1124.4
495.0,1,2,1,Apartment / Unit / Flat,8/5 Walsh Street,ORMOND,3204.0,-37.903027,145.04697,"Mckinnon Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College2.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.9 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 9.060458548334854, 'nearest_coord': (-37.8276611, 145.0077354)}",11686.0,1146.8
1400.0,3,5,2,House,9b Tyrone Street,ORMOND,3204.0,-37.906086,145.04611,"Mckinnon Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.7 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021182.0,"{'dist': 9.348468881028813, 'nearest_coord': (-37.8276611, 145.0077354)}",12033.5,1172.5
