price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,nearestSchool,School_distance,to_School_time
675.0,1,2,0,Apartment / Unit / Flat,901/422 Collins Street,MELBOURNE,3000.0,-37.817097,144.96014,"Docklands Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,University High School2.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",False,206041505.0,"{'dist': 30.960896514406883, 'nearest_coord': (-37.541992, 144.905871)}",43247.5,2784.7
630.0,1,1,0,Apartment / Unit / Flat,707 10 Bennetts Lane,MELBOURNE,3000.0,-37.809048,144.96791,"Carlton Gardens Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Ozford College0.2 km away10-11CoEdPrivateMore Info",True,206041503.0,"{'dist': 30.19309816346362, 'nearest_coord': (-37.541992, 144.905871)}",39518.9,2707.6
625.0,2,2,0,Apartment / Unit / Flat,208/601 Little Collins Street,MELBOURNE,3000.0,-37.817917,144.95485,"Docklands Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School2.3 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.8 km awayPrivateMore Info",True,206041505.0,"{'dist': 30.982795770373965, 'nearest_coord': (-37.541992, 144.905871)}",43544.5,2724.1
620.0,1,1,0,Apartment / Unit / Flat,2313/250 Elizabeth Street,MELBOURNE,3000.0,-37.81255,144.96275,"Carlton Gardens Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School1.8 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.2 km awayPrivateMore Info",True,206041503.0,"{'dist': 30.49832496884732, 'nearest_coord': (-37.541992, 144.905871)}",42662.6,2713.6
600.0,1,1,0,Apartment / Unit / Flat,1903/639 Lonsdale Street,MELBOURNE,3000.0,-37.81501,144.95341,"Docklands Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School2 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.4 km awayPrivateMore Info",True,206041505.0,"{'dist': 30.64518200432116, 'nearest_coord': (-37.541992, 144.905871)}",43200.8,2690.2
590.0,1,1,0,Studio,406/10 Bennetts Lane,MELBOURNE,3000.0,-37.809036,144.96793,"Carlton Gardens Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Ozford College0.2 km away10-11CoEdPrivateMore Info",True,206041503.0,"{'dist': 30.192104269165682, 'nearest_coord': (-37.541992, 144.905871)}",39519.6,2707.7
580.0,1,1,0,Studio,703/19 Exploration Lane,MELBOURNE,3000.0,-37.808933,144.9681,"Carlton Gardens Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Ozford College0.2 km away10-11CoEdPrivateMore Info",True,206041503.0,"{'dist': 30.183552033788143, 'nearest_coord': (-37.541992, 144.905871)}",39377.5,2676.0
550.0,1,1,0,Apartment / Unit / Flat,2601/288 Spencer Street,MELBOURNE,3000.0,-37.813812,144.95203,"Docklands Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.3 km awayPrivateMore Info",True,206041505.0,"{'dist': 30.49681283725258, 'nearest_coord': (-37.541992, 144.905871)}",43246.8,2690.7
545.0,1,1,1,Apartment / Unit / Flat,1710/668 Burke Street,MELBOURNE,3000.0,-37.81659,144.95421,"Docklands Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,University High School2.2 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.6 km awayPrivateMore Info",False,206041505.0,"{'dist': 30.828864633662963, 'nearest_coord': (-37.541992, 144.905871)}",43677.6,2754.4
500.0,1,1,0,Apartment / Unit / Flat,P22/394 Collins Street,MELBOURNE,3000.0,-37.81668,144.96104,"Docklands Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,University High School2.2 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041505.0,"{'dist': 30.927420877282398, 'nearest_coord': (-37.541992, 144.905871)}",43170.8,2771.2
725.0,1,2,1,Apartment / Unit / Flat,1407/555 Flinders Street,MELBOURNE,3000.0,-37.820972,144.95648,"Docklands Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Port Phillip Specialist School2.2 km awayUCoEdGovernmentView Catchment,University High School2.7 km away7-12CoEdGovernmentView Catchment",True,206041505.0,"{'dist': 31.33927986405847, 'nearest_coord': (-37.541992, 144.905871)}",44053.6,2807.2
540.0,1,1,0,Apartment / Unit / Flat,2506/87 Franklin Street,MELBOURNE,3000.0,-37.807945,144.9617,"Carlton Gardens Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,University High School1.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041504.0,"{'dist': 29.97807479879801, 'nearest_coord': (-37.541992, 144.905871)}",42112.1,2636.6
475.0,1,1,0,Apartment / Unit / Flat,421/422 Collins Street,MELBOURNE,3000.0,-37.817097,144.96014,"Docklands Primary School1.7 km awayPrep-6CoEdGovernmentView Catchment,University High School2.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",False,206041505.0,"{'dist': 30.960896514406883, 'nearest_coord': (-37.541992, 144.905871)}",43247.5,2784.7
475.0,1,1,0,Apartment / Unit / Flat,701/253 Franklin Street,MELBOURNE,3000.0,-37.8095,144.95667,"North Melbourne Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School1.4 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.4 km awayPrivateMore Info",True,206041504.0,"{'dist': 30.079675025894524, 'nearest_coord': (-37.541992, 144.905871)}",42331.6,2662.7
360.0,1,0,0,Apartment / Unit / Flat,508/408 Lonsdale Street,MELBOURNE,3000.0,-37.8126,144.9604,"Carlton Gardens Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,University High School1.8 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0 km awayPrivateMore Info",True,206041504.0,"{'dist': 30.470553047904165, 'nearest_coord': (-37.541992, 144.905871)}",42612.8,2699.6
2200.0,2,3,2,Apartment / Unit / Flat,3007/35 Spring Street,MELBOURNE,3000.0,-37.81417,144.974,"Carlton Gardens Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Collingwood College1.9 km awayPrep-12CoEdGovernmentView Catchment,Victorian College Of The Arts Secondary School1.8 km away7-12CoEdGovernmentMore Info",True,206041503.0,"{'dist': 30.853048109493795, 'nearest_coord': (-37.541992, 144.905871)}",40349.1,2765.8
1250.0,2,3,1,Apartment / Unit / Flat,7306/462 Elizabeth Street,MELBOURNE,3000.0,-37.807858,144.96062,"Carlton Gardens Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041504.0,"{'dist': 29.953094918736397, 'nearest_coord': (-37.541992, 144.905871)}",42071.5,2629.7
1100.0,2,2,2,Apartment / Unit / Flat,1010/35 Spring Street,MELBOURNE,3000.0,-37.81417,144.974,"Carlton Gardens Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Collingwood College1.9 km awayPrep-12CoEdGovernmentView Catchment,Victorian College Of The Arts Secondary School1.8 km away7-12CoEdGovernmentMore Info",False,206041503.0,"{'dist': 30.853048109493795, 'nearest_coord': (-37.541992, 144.905871)}",40349.1,2765.8
995.0,2,2,0,Apartment / Unit / Flat,2802/63 La Trobe Street,MELBOURNE,3000.0,-37.808155,144.96954,"Carlton Gardens Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Ozford College0.3 km away10-11CoEdPrivateMore Info",False,206041503.0,"{'dist': 30.121805936556274, 'nearest_coord': (-37.541992, 144.905871)}",39369.2,2690.5
850.0,1,2,1,Apartment / Unit / Flat,901/82 Flinders Street,MELBOURNE,3000.0,-37.815918,144.97194,"Carlton Gardens Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Collingwood College2.2 km awayPrep-12CoEdGovernmentView Catchment,Victorian College Of The Arts Secondary School1.5 km away7-12CoEdGovernmentMore Info",True,206041503.0,"{'dist': 31.00921728320666, 'nearest_coord': (-37.541992, 144.905871)}",40335.5,2793.0
800.0,2,2,0,Apartment / Unit / Flat,6901/462 Elizabeth St,MELBOURNE,3000.0,-37.807858,144.96062,"Carlton Gardens Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041504.0,"{'dist': 29.953094918736397, 'nearest_coord': (-37.541992, 144.905871)}",42071.5,2629.7
795.0,2,2,1,Apartment / Unit / Flat,1403/318 Little Lonsdale Street,MELBOURNE,3000.0,-37.811584,144.96028,"Carlton Gardens Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.1 km awayPrivateMore Info",True,206041504.0,"{'dist': 30.35733157939004, 'nearest_coord': (-37.541992, 144.905871)}",42506.7,2694.7
0.789,1,1,0,Apartment / Unit / Flat,99 Franklin Street,MELBOURNE,3000.0,-37.808197,144.96129,"Carlton Gardens Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041504.0,"{'dist': 29.99982832322699, 'nearest_coord': (-37.541992, 144.905871)}",42126.6,2640.0
749.0,1,1,0,Apartment / Unit / Flat,236 La Trobe Street,MELBOURNE,3000.0,-37.809826,144.96242,"Carlton Gardens Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.5 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.3 km awayPrivateMore Info",True,206041504.0,"{'dist': 30.194792989644565, 'nearest_coord': (-37.541992, 144.905871)}",42344.4,2668.4
590.0,1,1,0,Apartment / Unit / Flat,71/140 Flinders Street,MELBOURNE,3000.0,-37.81638,144.97035,"Carlton Gardens Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Collingwood College2.3 km awayPrep-12CoEdGovernmentView Catchment,Victorian College Of The Arts Secondary School1.4 km away7-12CoEdGovernmentMore Info",True,206041503.0,"{'dist': 31.033786323928098, 'nearest_coord': (-37.541992, 144.905871)}",40111.4,2771.4
575.0,1,1,0,Apartment / Unit / Flat,1614/33 Mackenzie Street,MELBOURNE,3000.0,-37.807835,144.96698,"Carlton Gardens Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,University High School1.6 km away7-12CoEdGovernmentView Catchment,Ozford College0.3 km away10-11CoEdPrivateMore Info",True,206041503.0,"{'dist': 30.045701420099075, 'nearest_coord': (-37.541992, 144.905871)}",39152.6,2644.5
575.0,1,2,0,Apartment / Unit / Flat,116/318 Little Bourke Street,MELBOURNE,3000.0,-37.812996,144.96318,"Carlton Gardens Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.2 km awayPrivateMore Info",True,206041503.0,"{'dist': 30.553468084932266, 'nearest_coord': (-37.541992, 144.905871)}",42633.5,2711.9
570.0,1,1,0,Apartment / Unit / Flat,1206/33 Mackenzie Street,MELBOURNE,3000.0,-37.807835,144.96698,"Carlton Gardens Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,University High School1.6 km away7-12CoEdGovernmentView Catchment,Ozford College0.3 km away10-11CoEdPrivateMore Info",False,206041503.0,"{'dist': 30.045701420099075, 'nearest_coord': (-37.541992, 144.905871)}",39152.6,2644.5
550.0,1,1,0,Apartment / Unit / Flat,35/131 La Trobe Street,MELBOURNE,3000.0,-37.808643,144.96779,"Carlton Gardens Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,University High School1.7 km away7-12CoEdGovernmentView Catchment,Ozford College0.2 km away10-11CoEdPrivateMore Info",True,206041503.0,"{'dist': 30.146899575358486, 'nearest_coord': (-37.541992, 144.905871)}",39300.4,2659.7
550.0,1,2,0,Apartment / Unit / Flat,813/339 Swanston Street,MELBOURNE,3000.0,-37.810383,144.9638,"Carlton Gardens Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.6 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.4 km awayPrivateMore Info",True,206041504.0,"{'dist': 30.276094684550237, 'nearest_coord': (-37.541992, 144.905871)}",39813.0,2726.4
535.0,1,1,0,Apartment / Unit / Flat,32/18 Queen Street,MELBOURNE,3000.0,-37.818317,144.96245,"Carlton Gardens Primary School1.9 km awayPrep-6CoEdGovernmentView Catchment,University High School2.4 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.7 km awayPrivateMore Info",True,206041505.0,"{'dist': 31.126802931763546, 'nearest_coord': (-37.541992, 144.905871)}",43378.9,2792.6
520.0,1,1,0,Apartment / Unit / Flat,603/115 Swanston Street,MELBOURNE,3000.0,-37.814995,144.96603,"Carlton Gardens Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,University High School2.2 km away7-12CoEdGovernmentView Catchment,Ozford College - Ozford College Campus0.5 km awayPrivateMore Info",True,206041503.0,"{'dist': 30.814809223686336, 'nearest_coord': (-37.541992, 144.905871)}",40130.7,2764.7
500.0,1,1,0,Apartment / Unit / Flat,106/155 Bourke Street,MELBOURNE,3000.0,-37.812805,144.96881,"Carlton Gardens Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,University High School2.1 km away7-12CoEdGovernmentView Catchment,Stott's Colleges0.2 km away11-12PrivateMore Info",True,206041503.0,"{'dist': 30.618268915960407, 'nearest_coord': (-37.541992, 144.905871)}",39692.3,2711.0
479.0,1,0,0,Studio,50 La Trobe Street,MELBOURNE,3000.0,-37.824905,144.97147,"South Melbourne Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Richmond High School-Gleadell Street Campus2.8 km away7CoEdGovernmentView Catchment,Port Phillip Specialist School2.9 km awayUCoEdGovernmentView Catchment",True,206041507.0,"{'dist': 31.983797054180645, 'nearest_coord': (-37.541992, 144.905871)}",55415.2,3401.5
450.0,1,1,0,Apartment / Unit / Flat,312/408 Lonsdale Street,MELBOURNE,3000.0,-37.8126,144.9604,"Carlton Gardens Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,University High School1.8 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0 km awayPrivateMore Info",True,206041504.0,"{'dist': 30.470553047904165, 'nearest_coord': (-37.541992, 144.905871)}",42612.8,2699.6
450.0,1,1,0,Apartment / Unit / Flat,1281/1 William Street,MELBOURNE,3000.0,-37.819477,144.95966,"Docklands Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,University High School2.5 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.8 km awayPrivateMore Info",True,206041505.0,"{'dist': 31.215954817840352, 'nearest_coord': (-37.541992, 144.905871)}",43260.1,2811.0
450.0,1,1,0,Apartment / Unit / Flat,821/585 La Trobe Street,MELBOURNE,3000.0,-37.813267,144.95183,"Docklands Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,University High School1.8 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.3 km awayPrivateMore Info",True,206041505.0,"{'dist': 30.434410432025313, 'nearest_coord': (-37.541992, 144.905871)}",42907.0,2648.0
425.0,1,1,0,Apartment / Unit / Flat,108/318 Little Bourke Street,MELBOURNE,3000.0,-37.812996,144.96318,"Carlton Gardens Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.2 km awayPrivateMore Info",True,206041503.0,"{'dist': 30.553468084932266, 'nearest_coord': (-37.541992, 144.905871)}",42633.5,2711.9
950.0,2,3,1,Apartment / Unit / Flat,3301/618 Lonsdale Street,MELBOURNE,3000.0,-37.814415,144.9539,"Docklands Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.4 km awayPrivateMore Info",True,206041505.0,"{'dist': 30.585573630137954, 'nearest_coord': (-37.541992, 144.905871)}",43287.6,2702.7
850.0,1,2,0,Apartment / Unit / Flat,5809/442 ELIZABETH STREET,MELBOURNE,3000.0,-37.80841,144.96077,"Carlton Gardens Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.5 km awayPrivateMore Info",True,206041504.0,"{'dist': 30.01579614237606, 'nearest_coord': (-37.541992, 144.905871)}",42202.2,2636.6
830.0,2,2,1,Apartment / Unit / Flat,3308B/639 Little Lonsdale Street,MELBOURNE,3000.0,-37.81419,144.95258,"Docklands Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.3 km awayPrivateMore Info",False,206041505.0,"{'dist': 30.54494549120177, 'nearest_coord': (-37.541992, 144.905871)}",43378.3,2733.9
800.0,2,2,1,Apartment / Unit / Flat,3502/27 Therry Street,MELBOURNE,3000.0,-37.806988,144.96101,"Carlton Gardens Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,University High School1.2 km away7-12CoEdGovernmentView Catchment,River Nile School0.6 km away11-12GirlsPrivateMore Info",True,206041504.0,"{'dist': 29.86318221187553, 'nearest_coord': (-37.541992, 144.905871)}",41952.6,2616.4
800.0,2,2,1,Apartment / Unit / Flat,1003/220 Spencer Street,MELBOURNE,3000.0,-37.815693,144.95291,"Docklands Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School2.1 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.5 km awayPrivateMore Info",False,206041505.0,"{'dist': 30.71445473742044, 'nearest_coord': (-37.541992, 144.905871)}",43265.7,2691.1
750.0,1,2,0,Apartment / Unit / Flat,1210/135 A'Beckett Street,MELBOURNE,3000.0,-37.809788,144.95964,"Carlton Gardens Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,University High School1.5 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.3 km awayPrivateMore Info",True,206041504.0,"{'dist': 30.151259520475158, 'nearest_coord': (-37.541992, 144.905871)}",42215.1,2643.3
720.0,2,2,0,Apartment / Unit / Flat,1207/270 King Street,MELBOURNE,3000.0,-37.81369,144.95486,"Docklands Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.3 km awayPrivateMore Info",True,206041505.0,"{'dist': 30.517556644779397, 'nearest_coord': (-37.541992, 144.905871)}",43311.3,2708.4
700.0,1,2,0,Apartment / Unit / Flat,1801/464 Collins Street,MELBOURNE,3000.0,-37.817562,144.95859,"Docklands Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,University High School2.3 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.6 km awayPrivateMore Info",False,206041505.0,"{'dist': 30.99126843545312, 'nearest_coord': (-37.541992, 144.905871)}",43047.4,2783.9
700.0,2,2,1,Apartment / Unit / Flat,2112/80 A'beckett Street,MELBOURNE,3000.0,-37.809,144.96107,"Carlton Gardens Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.4 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.4 km awayPrivateMore Info",True,206041504.0,"{'dist': 30.084796621232183, 'nearest_coord': (-37.541992, 144.905871)}",42132.0,2631.3
700.0,2,2,1,Apartment / Unit / Flat,1203/478 St Kilda Road,MELBOURNE,3000.0,-37.84259,144.97704,"South Yarra Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Prahran High School1.6 km away7-11CoEdGovernmentView Catchment,Port Phillip Specialist School3.2 km awayUCoEdGovernmentView Catchment",False,206051128.0,"{'dist': 34.006554303442094, 'nearest_coord': (-37.541992, 144.905871)}",49162.7,3131.4
690.0,1,2,2,Apartment / Unit / Flat,1801/280 Spencer Street,MELBOURNE,3000.0,-37.813946,144.95203,"Docklands Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.3 km awayPrivateMore Info",False,206041505.0,"{'dist': 30.51157977409441, 'nearest_coord': (-37.541992, 144.905871)}",43232.9,2689.0
650.0,1,2,0,Apartment / Unit / Flat,409/9 Degraves Street,MELBOURNE,3000.0,-37.817554,144.96574,"Carlton Gardens Primary School1.8 km awayPrep-6CoEdGovernmentView Catchment,University High School2.4 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.7 km awayPrivateMore Info",True,206041503.0,"{'dist': 31.090814004932067, 'nearest_coord': (-37.541992, 144.905871)}",43171.3,2810.7
650.0,1,2,0,Apartment / Unit / Flat,1210/81 A'beckett Street,MELBOURNE,3000.0,-37.809254,144.96118,"Carlton Gardens Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.4 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.4 km awayPrivateMore Info",False,206041504.0,"{'dist': 30.114231839652525, 'nearest_coord': (-37.541992, 144.905871)}",42132.3,2631.4
650.0,1,1,0,Apartment / Unit / Flat,1406/60 AâBeckett Street,MELBOURNE,3000.0,-37.808743,144.9615,"Carlton Gardens Primary School1 km awayPrep-6CoEdGovernmentView Catchment,University High School1.4 km away7-12CoEdGovernmentView Catchment,Eltham College - Lonsdale Street Campus0.4 km awayPrivateMore Info",False,206041504.0,"{'dist': 30.062736112999907, 'nearest_coord': (-37.541992, 144.905871)}",42259.3,2652.8
600.0,1,1,0,Apartment / Unit / Flat,901/22-40 Wills Street,MELBOURNE,3000.0,-37.810757,144.957,"North Melbourne Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,University High School1.5 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.4 km awayPrivateMore Info",True,206041504.0,"{'dist': 30.222206778499196, 'nearest_coord': (-37.541992, 144.905871)}",42471.6,2677.7
600.0,1,1,0,Apartment / Unit / Flat,5111/560 Lonsdale Street,MELBOURNE,3000.0,-37.813976,144.95576,"Docklands Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,University High School1.9 km away7-12CoEdGovernmentView Catchment,Haileybury College - City Boys0.4 km awayPrivateMore Info",False,206041505.0,"{'dist': 30.56031735236138, 'nearest_coord': (-37.541992, 144.905871)}",42681.0,2724.2
