price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,CBD_distance,CBD_duration_time
630.0,2,2,1,Apartment / Unit / Flat,207/17-19 Loranne Street,BENTLEIGH,3204.0,-37.92005,145.03487,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,19340.1,1798.3
625.0,2,2,1,Apartment / Unit / Flat,114/29 Loranne Street,BENTLEIGH,3204.0,-37.91914,145.03505,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,19237.3,1773.6
875.0,2,4,2,Townhouse,1/81 Robert Street,BENTLEIGH,3204.0,-37.91956,145.04025,"Bentleigh West Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.1 km awayUCoEdGovernmentView Catchment",False,208021174.0,18753.3,1704.8
1200.0,4,4,2,Townhouse,5A Plym Street,BENTLEIGH,3204.0,-37.931927,145.03569,"Bentleigh West Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,20638.4,1922.8
780.0,2,3,2,House,1/46 North Avenue,BENTLEIGH,3204.0,-37.92788,145.03482,"Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.6 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,20102.5,1879.5
680.0,1,3,2,House,9 Glenmer Street,BENTLEIGH,3204.0,-37.933376,145.04713,"Tucker Road Bentleigh Primary School0.2 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.3 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,21000.6,1937.7
520.0,1,1,1,Apartment / Unit / Flat,212/16 Bent Street,BENTLEIGH,3204.0,-37.916485,145.03813,"Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",True,208021174.0,19119.6,1763.7
1190.0,2,5,2,House,13 Galtum Avenue,BENTLEIGH,3204.0,-37.923717,145.02911,"Bentleigh West Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.9 km awayUCoEdGovernmentView Catchment",False,208021174.0,18810.1,1842.8
1090.0,3,4,2,Townhouse,7 Gilmour Road,BENTLEIGH,3204.0,-37.93267,145.04138,"Tucker Road Bentleigh Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.7 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.9 km awayUCoEdGovernmentView Catchment",False,208021174.0,20287.6,1853.6
850.0,2,3,2,Apartment / Unit / Flat,205/27 Bent Street,BENTLEIGH,3204.0,-37.91521,145.03795,"Mckinnon Secondary College1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,18564.3,1752.7
750.0,1,3,2,Apartment / Unit / Flat,1/10 Jasper Road,BENTLEIGH,3204.0,-37.932255,145.03938,"Tucker Road Bentleigh Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.1 km awayUCoEdGovernmentView Catchment",False,208021174.0,20059.7,1804.0
745.0,1,4,2,House,48 Strathmore Street,BENTLEIGH,3204.0,-37.915977,145.04678,"Mckinnon Secondary College0.5 km away7-12CoEdGovernmentView Catchment,Valkstone Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School1.8 km awayUCoEdGovernmentView Catchment",False,208021174.0,18591.0,1708.9
650.0,1,3,2,House,11 Coates Street,BENTLEIGH,3204.0,-37.92774,145.03328,"Bentleigh West Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,20198.7,1886.4
650.0,1,2,1,Apartment / Unit / Flat,207/23 Bent Street,BENTLEIGH,3204.0,-37.91549,145.03793,"Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",True,208021174.0,18595.4,1760.2
650.0,2,2,1,Apartment / Unit / Flat,501/342 Centre Road,BENTLEIGH,3204.0,-37.918114,145.03445,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",True,208021174.0,19260.0,1761.5
625.0,1,2,1,House,2/108 Brewer Road,BENTLEIGH,3204.0,-37.922348,145.03548,"Bentleigh West Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,19583.7,1826.1
620.0,2,2,1,Apartment / Unit / Flat,5/27 Jasper Road,BENTLEIGH,3204.0,-37.931572,145.03911,"Bentleigh West Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.1 km awayUCoEdGovernmentView Catchment",True,208021174.0,19988.0,1798.9
600.0,1,2,0,Apartment / Unit / Flat,X03/342-346 Centre Road,BENTLEIGH,3204.0,-37.918167,145.03442,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",True,208021174.0,19253.7,1760.0
570.0,2,2,1,Townhouse,2/3 McArthur Street,BENTLEIGH,3204.0,-37.925697,145.02869,"Bentleigh West Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.9 km awayUCoEdGovernmentView Catchment",False,208021174.0,19082.7,1881.5
550.0,2,2,2,Apartment / Unit / Flat,32 Patterson Road,BENTLEIGH,3204.0,-37.92535,145.0304,"Bentleigh West Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.8 km awayUCoEdGovernmentView Catchment",True,208021174.0,18782.4,1819.1
500.0,1,2,1,Apartment / Unit / Flat,3/8 Dulcie Grove,BENTLEIGH,3204.0,-37.93331,145.04558,"Tucker Road Bentleigh Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,20653.7,1960.0
500.0,1,2,1,Apartment / Unit / Flat,4/10 Brentwood Street,BENTLEIGH,3204.0,-37.933502,145.04478,"Tucker Road Bentleigh Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.7 km awayUCoEdGovernmentView Catchment",True,208021174.0,21435.4,1975.1
490.0,1,2,1,Apartment / Unit / Flat,7/12 Brentwood Street,BENTLEIGH,3204.0,-37.933594,145.0451,"Tucker Road Bentleigh Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,21406.1,1968.0
480.0,1,2,0,Apartment / Unit / Flat,6/121 Tucker Road,BENTLEIGH,3204.0,-37.923855,145.05006,"Bentleigh Secondary College1 km away7-12CoEdGovernmentView Catchment,Tucker Road Bentleigh Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School1.1 km awayUCoEdGovernmentView Catchment",True,208021174.0,19803.1,1786.4
475.0,1,2,1,Apartment / Unit / Flat,4/2B Scotts Street,BENTLEIGH,3204.0,-37.92057,145.04482,"Tucker Road Bentleigh Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Bentleigh Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,18949.2,1729.1
480.0,1,2,1,Apartment / Unit / Flat,3/21 Bent Street,BENTLEIGH,3204.0,-37.915813,145.03787,"Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,18625.0,1765.3
800.0,2,3,2,Apartment / Unit / Flat,104/11 Bent Street,BENTLEIGH,3204.0,-37.91656,145.03775,"Bentleigh West Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,19107.0,1760.7
800.0,2,3,2,Apartment / Unit / Flat,102/138 Tucker Road,BENTLEIGH,3204.0,-37.922028,145.05081,"Bentleigh Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School1.1 km awayUCoEdGovernmentView Catchment,Tucker Road Bentleigh Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment",False,208021427.0,19592.6,1762.7
675.0,2,2,0,Apartment / Unit / Flat,177 Centre Rd,BENTLEIGH,3204.0,-37.916443,145.0238,"Bentleigh West Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College0.6 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,17689.4,1700.0
540.0,1,2,1,Apartment / Unit / Flat,3/23 Whitmuir Road,BENTLEIGH,3204.0,-37.914463,145.02872,"Bentleigh West Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",True,208021174.0,17738.7,1704.9
510.0,1,2,1,Apartment / Unit / Flat,13/60-66 Patterson Road,BENTLEIGH,3204.0,-37.925583,145.0334,"Bentleigh West Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",True,208021174.0,19992.7,1829.2
850.0,2,3,1,Apartment / Unit / Flat,1/10 Hall Street,MCKINNON,3204.0,-37.913494,145.04692,"Mckinnon Secondary College0.3 km away7-12CoEdGovernmentView Catchment,Valkstone Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2 km awayUCoEdGovernmentView Catchment",False,208021174.0,18255.6,1673.0
620.0,1,2,1,Townhouse,7/22 Station Avenue,MCKINNON,3204.0,-37.90922,145.03949,"Ormond Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.8 km awayUCoEdGovernmentView Catchment",False,208021174.0,18309.2,1703.2
875.0,2,3,2,Townhouse,9/30-32 Prince Edward Avenue,MCKINNON,3204.0,-37.908684,145.04085,"Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,17687.8,1672.6
650.0,1,2,2,Apartment / Unit / Flat,3/4 Draper Street,MCKINNON,3204.0,-37.911045,145.05003,"Mckinnon Secondary College0.1 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2 km awayUCoEdGovernmentView Catchment",False,208021174.0,18620.0,1716.5
1095.0,2,4,2,Townhouse,2/7 Prince Edward Avenue,MCKINNON,3204.0,-37.910362,145.04018,"Ormond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,18087.1,1667.0
920.0,2,3,2,Townhouse,1/24 Prince Edward Avenue,MCKINNON,3204.0,-37.909176,145.04074,"Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,17743.3,1685.9
850.0,2,3,2,Townhouse,2/3 Adelaide Street,MCKINNON,3204.0,-37.912167,145.04176,"Mckinnon Secondary College0.6 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.4 km awayUCoEdGovernmentView Catchment",False,208021174.0,17927.8,1651.5
840.0,3,3,2,Townhouse,1/227 McKinnon Road,MCKINNON,3204.0,-37.91123,145.04106,"Mckinnon Secondary College0.7 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021174.0,17911.1,1636.6
630.0,1,2,1,Apartment / Unit / Flat,302/144 Mckinnon Road,MCKINNON,3204.0,-37.911087,145.03725,"Ormond Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.8 km awayUCoEdGovernmentView Catchment",True,208021174.0,18243.9,1674.6
630.0,2,2,2,Apartment / Unit / Flat,103/30-32 Prince Edward Avenue,MCKINNON,3204.0,-37.908684,145.04085,"Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021174.0,17687.8,1672.6
1200.0,3,4,2,House,15A Hopkins Street,MCKINNON,3204.0,-37.910446,145.02626,"Ormond Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,17115.7,1622.2
850.0,2,3,2,Townhouse,17/170 McKinnon Road,MCKINNON,3204.0,-37.91137,145.03947,"Mckinnon Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Mckinnon Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",True,208021174.0,18046.5,1647.4
850.0,3,3,1,Townhouse,4/75 Bent Street,MCKINNON,3204.0,-37.911816,145.0386,"Ormond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.6 km awayUCoEdGovernmentView Catchment",False,208021174.0,18178.7,1671.4
610.0,1,2,1,Apartment / Unit / Flat,4/47 Wright Street,MCKINNON,3204.0,-37.912945,145.0299,"Ormond Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Brighton Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",True,208021174.0,17844.1,1730.2
1750.0,2,4,2,House,21 Stewart Street,ORMOND,3204.0,-37.90501,145.02882,"Ormond Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.8 km awayUCoEdGovernmentView Catchment",False,208021182.0,16667.1,1576.9
1350.0,3,4,2,Townhouse,2/45 Queen Street,ORMOND,3204.0,-37.90396,145.03549,"Ormond Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.5 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.4 km awayUCoEdGovernmentView Catchment",False,208021182.0,17042.3,1596.7
560.0,1,2,1,Apartment / Unit / Flat,6/58 Glen Orme Avenue,ORMOND,3204.0,-37.905983,145.03831,"Ormond Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1.2 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.1 km awayUCoEdGovernmentView Catchment",False,208021182.0,17432.9,1661.4
475.0,1,1,1,Apartment / Unit / Flat,104/18 Lillimur Road,ORMOND,3204.0,-37.90243,145.04175,"Glen Huntly Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",False,208021182.0,16956.8,1579.1
420.0,1,2,1,Apartment / Unit / Flat,12/27 Lillimur Road,ORMOND,3204.0,-37.90114,145.0415,"Glen Huntly Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.7 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.4 km awayUCoEdGovernmentView Catchment",False,208021182.0,16854.2,1551.5
480.0,1,2,1,Apartment / Unit / Flat,1/24 Ulupna Rd,ORMOND,3204.0,-37.90188,145.04315,"Glen Huntly Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",False,208021182.0,16792.9,1560.0
495.0,1,2,1,Apartment / Unit / Flat,8/5 Walsh Street,ORMOND,3204.0,-37.903027,145.04697,"Mckinnon Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College2.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.9 km awayUCoEdGovernmentView Catchment",False,208021182.0,16965.0,1582.5
1400.0,3,5,2,House,9b Tyrone Street,ORMOND,3204.0,-37.906086,145.04611,"Mckinnon Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.7 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.7 km awayUCoEdGovernmentView Catchment",False,208021182.0,17312.5,1608.2
1100.0,3,5,2,Townhouse,2/35 Draper st,ORMOND,3204.0,-37.90822,145.04988,"Mckinnon Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.4 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.3 km awayUCoEdGovernmentView Catchment",False,208021182.0,17860.8,1667.6
600.0,2,2,1,Apartment / Unit / Flat,3/45 Ulupna Road,ORMOND,3204.0,-37.90001,145.04308,"Glen Huntly Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.6 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.4 km awayUCoEdGovernmentView Catchment",False,208021182.0,16656.3,1527.2
485.0,1,2,1,Apartment / Unit / Flat,3/5 Walsh Street,ORMOND,3204.0,-37.903027,145.04697,"Mckinnon Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College2.1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.9 km awayUCoEdGovernmentView Catchment",False,208021182.0,16965.0,1582.5
450.0,1,2,1,Apartment / Unit / Flat,6/630 North Road,ORMOND,3204.0,-37.9046,145.04333,"Mckinnon Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College1 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3 km awayUCoEdGovernmentView Catchment",False,208021182.0,17152.8,1584.0
450.0,1,2,1,Apartment / Unit / Flat,8/24 Ulupna Road,ORMOND,3204.0,-37.90188,145.04315,"Glen Huntly Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.2 km awayUCoEdGovernmentView Catchment",False,208021182.0,16792.9,1560.0
370.0,1,1,1,Apartment / Unit / Flat,12/36 Lillimur Road,ORMOND,3204.0,-37.900986,145.04195,"Glen Huntly Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.7 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.4 km awayUCoEdGovernmentView Catchment",False,208021182.0,16831.3,1547.4
1125.0,3,4,2,Townhouse,666 North Road,ORMOND,3204.0,-37.904865,145.0452,"Mckinnon Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.8 km awayUCoEdGovernmentView Catchment",False,208021182.0,17063.4,1583.4
880.0,2,3,2,Townhouse,664 North Road,ORMOND,3204.0,-37.904854,145.04507,"Mckinnon Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.9 km awayUCoEdGovernmentView Catchment",False,208021182.0,17051.9,1580.7
830.0,1,3,1,House,4 Wicklow Street,ORMOND,3204.0,-37.905815,145.0447,"Mckinnon Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.8 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.8 km awayUCoEdGovernmentView Catchment",False,208021182.0,17130.4,1582.5
750.0,1,3,2,House,61 Draper Street,ORMOND,3204.0,-37.90647,145.05037,"Mckinnon Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Mckinnon Secondary College0.6 km away7-12CoEdGovernmentView Catchment,Southern Autistic School2.5 km awayUCoEdGovernmentView Catchment",False,208021182.0,17670.6,1649.9
410.0,1,1,1,Apartment / Unit / Flat,13/17 Holloway Street,ORMOND,3204.0,-37.90169,145.04684,"Mckinnon Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Glen Eira College1.9 km away7-12CoEdGovernmentView Catchment,Southern Autistic School3.1 km awayUCoEdGovernmentView Catchment",False,208021182.0,16823.2,1565.6
1050.0,2,2,2,Apartment / Unit / Flat,46/333 Coventry Street,SOUTH MELBOURNE,3205.0,-37.8332,144.95627,"South Melbourne Park Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Port Phillip Specialist School1.3 km awayUCoEdGovernmentView Catchment,Albert Park College1.5 km away7-12CoEdGovernmentView Catchment",True,206051512.0,4307.9,546.9
750.0,2,2,2,Apartment / Unit / Flat,71/1 Sandilands Street,SOUTH MELBOURNE,3205.0,-37.836224,144.96838,"South Melbourne Park Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Albert Park College2.1 km away7-12CoEdGovernmentView Catchment,Port Phillip Specialist School2.3 km awayUCoEdGovernmentView Catchment",True,206051512.0,3920.2,560.8
700.0,1,2,0,Apartment / Unit / Flat,9a Park Place,SOUTH MELBOURNE,3205.0,-37.83542,144.95978,"South Melbourne Park Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Albert Park College1.5 km away7-12CoEdGovernmentView Catchment,Port Phillip Specialist School1.6 km awayUCoEdGovernmentView Catchment",True,206051512.0,4526.3,551.2
695.0,1,2,1,Apartment / Unit / Flat,2511/50 Albert Road,SOUTH MELBOURNE,3205.0,-37.83405,144.97131,"South Melbourne Park Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Port Phillip Specialist School2.6 km awayUCoEdGovernmentView Catchment,Prahran High School2.6 km away7-11CoEdGovernmentView Catchment",True,206051512.0,3427.5,455.5
