price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,nearestStation,Station_distance,to_Station_time
500.0,2,4,2,House,17 Kales Circuit,KALKALLO,3064.0,-37.53617,144.96202,"Gilgai Plains Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.4 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 13.812687391166502, 'nearest_coord': (-37.41678129999999, 145.0052504)}",19713.4,1236.6
650.0,3,4,2,House,8 Taketa Way,KALKALLO,3064.0,-37.532337,144.96895,"Gilgai Plains Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.9 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.7 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 13.24252173514774, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20710.8,1299.5
600.0,2,4,2,House,19 Hackney Way,KALKALLO,3064.0,-37.532375,144.96408,"Gilgai Plains Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.4 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 13.357061114408056, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20618.7,1305.2
590.0,2,4,2,House,5 Firewheel Road,KALKALLO,3064.0,-37.520397,144.95251,"Mickleham Secondary College4.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.1 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.2 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.426227761029553, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21477.8,1347.1
570.0,2,4,2,House,17 Roscoe Avenue,KALKALLO,3064.0,-37.52555,144.9594,"Mickleham Secondary College5.1 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.9 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School16.5 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.753466651001471, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20519.1,1268.5
530.0,2,4,2,House,6 Dwarf Road,KALKALLO,3064.0,-37.518436,144.95872,"Mickleham Secondary College5.1 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.5 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.2 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.02634329143694, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21188.6,1317.1
520.0,2,3,2,House,1 Pippa Way,KALKALLO,3064.0,-37.537674,144.96051,"Gilgai Plains Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.3 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College5.8 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 14.010449569965523, 'nearest_coord': (-37.41678129999999, 145.0052504)}",19394.7,1168.7
520.0,2,4,2,House,32 Columbus Road,KALKALLO,3064.0,-37.518456,144.96121,"Mickleham Secondary College5.3 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.6 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.2 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 11.955192522582134, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21450.7,1324.3
520.0,2,4,2,House,1 Yasuda Way,KALKALLO,3064.0,-37.52266,144.95216,"Mickleham Secondary College4.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.9 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.671256250213288, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21687.0,1365.9
500.0,2,4,2,Townhouse,243 Dwyer Street,KALKALLO,3064.0,-37.520412,144.95844,"Mickleham Secondary College5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.3 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.241387671287018, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20889.6,1270.1
480.0,2,3,2,House,7 Sodium Street,KALKALLO,3064.0,-37.518974,144.95242,"Mickleham Secondary College4.6 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.3 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.4 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.282689687428668, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21557.5,1365.8
475.0,2,3,1,House,41 Klandy Drive,KALKALLO,3064.0,-37.53791,144.95882,"Gilgai Plains Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.2 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College5.6 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 14.078304790449671, 'nearest_coord': (-37.41678129999999, 145.0052504)}",19240.9,1141.0
460.0,2,3,2,Townhouse,12 Furphy Walk,KALKALLO,3064.0,-37.525448,144.96672,"Gilgai Plains Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.7 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.2 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.552536127767821, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21902.2,1489.4
460.0,2,3,2,House,9 Peck Place,KALKALLO,3064.0,-37.53057,144.96614,"Gilgai Plains Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.7 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.7 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 13.1150373674932, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20938.0,1334.3
440.0,2,3,1,House,28 Sodium Street,KALKALLO,3064.0,-37.518055,144.953,"Mickleham Secondary College4.6 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.4 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.4 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.168732965357506, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21772.8,1379.8
600.0,2,4,2,House,20 Fadaro Street,KALKALLO,3064.0,-37.531532,144.9652,"Gilgai Plains Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.6 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.5 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 13.240162362155761, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20643.4,1298.5
560.0,2,4,2,House,12 Thunder Drive,KALKALLO,3064.0,-37.526608,144.96498,"Gilgai Plains Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.6 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.718789768017567, 'nearest_coord': (-37.41678129999999, 145.0052504)}",22030.8,1506.6
490.0,2,3,2,House,40 Fadaro Street,KALKALLO,3064.0,-37.5317,144.96732,"Gilgai Plains Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.6 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 13.209523175813322, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20742.1,1299.5
550.0,2,4,2,House,72 Bells Avenue,KALKALLO,3064.0,-37.53328,144.96756,"Gilgai Plains Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.5 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 13.374259782628837, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20488.2,1266.7
550.0,2,4,2,House,6 Kips Street,KALKALLO,3064.0,-37.52001,144.96341,"Mickleham Secondary College5.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.6 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.057850796186523, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21811.6,1365.2
550.0,3,4,2,House,27 Cooney Circuit,KALKALLO,3064.0,-37.527912,144.96227,"Gilgai Plains Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.3 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.7 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.926212103005167, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20524.4,1310.5
540.0,2,4,2,House,10 Frankel Road,KALKALLO,3064.0,-37.524197,144.95921,"Mickleham Secondary College5.1 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School16.6 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.616285001365068, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20862.9,1272.0
530.0,2,3,1,House,28 Columbus Road,KALKALLO,3064.0,-37.51866,144.96118,"Mickleham Secondary College5.3 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.6 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.2 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 11.977504076554073, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21473.5,1327.0
530.0,2,4,2,House,6 Yasuda Way,KALKALLO,3064.0,-37.522438,144.95262,"Mickleham Secondary College4.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.9 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.633344362036173, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21643.3,1368.4
520.0,2,4,2,House,7 Fenska Street,KALKALLO,3064.0,-37.521072,144.95357,"Mickleham Secondary College4.6 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.1 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.1 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.46130058965487, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21317.4,1317.2
520.0,2,4,2,House,5 Laurina Street,KALKALLO,3064.0,-37.5185,144.95505,"Mickleham Secondary College4.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.4 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.3 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.147384648487352, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21393.3,1347.5
520.0,2,4,2,House,272 Dwyer Street,KALKALLO,3064.0,-37.51863,144.95966,"Mickleham Secondary College5.2 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.6 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.2 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.018592074495084, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21110.5,1287.8
510.0,2,4,2,House,3 Flame Road,KALKALLO,3064.0,-37.51854,144.95583,"Mickleham Secondary College4.9 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.4 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.3 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.12659646829987, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21315.2,1346.9
505.0,2,4,2,House,27 Maryland Road,KALKALLO,3064.0,-37.518394,144.96011,"Mickleham Secondary College5.2 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.6 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.2 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 11.980604896588153, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21243.0,1318.2
500.0,2,4,2,House,31 Times Street,KALKALLO,3064.0,-37.51866,144.96295,"Mickleham Secondary College5.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.7 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.1 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 11.927692842296347, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21642.3,1339.9
490.0,2,4,2,House,14 Cromarty Crescent,KALKALLO,3064.0,-37.529224,144.96779,"Gilgai Plains Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.9 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.932727942700794, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21078.9,1333.7
485.0,2,3,2,House,3 Tucholsky Drive,KALKALLO,3064.0,-37.51883,144.95483,"Mickleham Secondary College4.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.4 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.3 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.188630206067957, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21486.4,1334.1
480.0,2,3,2,Townhouse,18 Nick Way,KALKALLO,3064.0,-37.52972,144.9695,"Gilgai Plains Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College6 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.9 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.948460160450253, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21012.5,1326.9
475.0,2,3,2,House,21 Firnberg Street,KALKALLO,3064.0,-37.519073,144.9553,"Mickleham Secondary College4.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.4 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.3 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.198735735118673, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21340.5,1340.7
450.0,2,3,1,Townhouse,7 Cilantro Street,KALKALLO,3064.0,-37.522083,144.95825,"Mickleham Secondary College5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.2 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School16.9 km awayUCoEdGovernmentView Catchment",False,210051445.0,"{'dist': 12.422026003459623, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20705.7,1261.0
440.0,2,3,1,Townhouse,22 Quill Circuit,KALKALLO,3064.0,-37.535675,144.96443,"Gilgai Plains Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.6 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.1 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 13.702359887719124, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20299.4,1271.1
550.0,2,3,2,House,11 Latchford Drive,MICKLEHAM,3064.0,-37.54067,144.90239,"Mickleham Secondary College1.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College4.8 km awayPrep-12CoEdGovernmentView Catchment,Yubup Primary School0.8 km awayGovernmentMore Info",False,210051445.0,"{'dist': 16.497211569583687, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21449.3,1236.0
500.0,2,4,2,House,5 Bedgebury Street,MICKLEHAM,3064.0,-37.538673,144.91228,"Mickleham Secondary College1.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College4.7 km awayPrep-12CoEdGovernmentView Catchment,Gaayip-Yagila Primary School1.1 km awayPrep-6CoEdGovernmentMore Info",False,210051445.0,"{'dist': 15.843299293051833, 'nearest_coord': (-37.41678129999999, 145.0052504)}",20290.2,1142.5
790.0,2,5,4,House,33 Birdsong Avenue,MICKLEHAM,3064.0,-37.566246,144.8902,"Mickleham Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College3.3 km awayPrep-12CoEdGovernmentView Catchment,Elevation Secondary College3.5 km away7-10CoEdGovernmentMore Info",True,210051445.0,"{'dist': 19.474324483573167, 'nearest_coord': (-37.41678129999999, 145.0052504)}",26762.3,1539.2
680.0,3,4,2,House,5 Valetta St,MICKLEHAM,3064.0,-37.52534,144.91122,"Gaayip-Yagila Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College0.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.2 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 14.648389636521477, 'nearest_coord': (-37.41678129999999, 145.0052504)}",22113.5,1341.7
670.0,2,4,2,House,19 Straun Road,MICKLEHAM,3064.0,-37.53046,144.89543,"Mickleham Secondary College0.7 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College6.1 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 15.928170132652482, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21996.2,1310.0
620.0,2,4,2,House,17 Rowena Way,MICKLEHAM,3064.0,-37.53169,144.90004,"Mickleham Secondary College0.5 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College5.8 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 15.794355413457627, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21548.6,1224.8
620.0,2,4,2,House,8 Leaf Street,MICKLEHAM,3064.0,-37.575836,144.89236,"Aitken Creek Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Elevation Secondary College2.5 km away7-10CoEdGovernmentView Catchment,Mount Ridley P-12 College2.8 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 20.29745049428038, 'nearest_coord': (-37.41678129999999, 145.0052504)}",27729.0,1661.7
6002607.0,2,4,2,House,11 Masala Street,MICKLEHAM,3064.0,-37.54561,144.88647,"Mickleham Secondary College2.4 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College5 km awayPrep-12CoEdGovernmentView Catchment,Yubup Primary School0.7 km awayGovernmentMore Info",False,210051445.0,"{'dist': 17.749987784262036, 'nearest_coord': (-37.41678129999999, 145.0052504)}",24219.0,1479.7
520.0,2,3,1,House,13 Bringa Drive,MICKLEHAM,3064.0,-37.528355,144.90234,"Mickleham Secondary College0.1 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College6.1 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 15.375258472916807, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21815.8,1295.3
680.0,3,4,2,House,13 Onoway Approach,MICKLEHAM,3064.0,-37.543926,144.90025,"Mickleham Secondary College1.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College4.5 km awayPrep-12CoEdGovernmentView Catchment,Yubup Primary School0.6 km awayGovernmentMore Info",False,210051445.0,"{'dist': 16.903375532717984, 'nearest_coord': (-37.41678129999999, 145.0052504)}",22394.3,1338.9
670.0,2,4,2,House,11 Docker Circuit,MICKLEHAM,3064.0,-37.53272,144.89536,"Mickleham Secondary College0.8 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College5.8 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 16.131950477486555, 'nearest_coord': (-37.41678129999999, 145.0052504)}",21693.2,1275.4
650.0,2,4,2,House,12 Belson Street,MICKLEHAM,3064.0,-37.52156,144.90198,"Mickleham Secondary College0.7 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College6.8 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,"{'dist': 14.792132616623736, 'nearest_coord': (-37.41678129999999, 145.0052504)}",22830.6,1366.6
