price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,CBD_distance,CBD_duration_time
560.0,2,4,2,House,12 Thunder Drive,KALKALLO,3064.0,-37.526608,144.96498,"Gilgai Plains Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.6 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,39999.3,2946.1
490.0,2,3,2,House,40 Fadaro Street,KALKALLO,3064.0,-37.5317,144.96732,"Gilgai Plains Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.6 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,38710.6,2739.1
550.0,2,4,2,House,72 Bells Avenue,KALKALLO,3064.0,-37.53328,144.96756,"Gilgai Plains Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.5 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,38456.7,2706.3
550.0,2,4,2,House,6 Kips Street,KALKALLO,3064.0,-37.52001,144.96341,"Mickleham Secondary College5.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.6 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17 km awayUCoEdGovernmentView Catchment",False,210051445.0,39780.1,2804.7
550.0,3,4,2,House,27 Cooney Circuit,KALKALLO,3064.0,-37.527912,144.96227,"Gilgai Plains Primary School0.7 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.3 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.7 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,38492.9,2750.1
540.0,2,4,2,House,10 Frankel Road,KALKALLO,3064.0,-37.524197,144.95921,"Mickleham Secondary College5.1 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School16.6 km awayUCoEdGovernmentView Catchment",False,210051445.0,38831.4,2711.6
530.0,2,3,1,House,28 Columbus Road,KALKALLO,3064.0,-37.51866,144.96118,"Mickleham Secondary College5.3 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.6 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.2 km awayUCoEdGovernmentView Catchment",False,210051445.0,39442.1,2766.6
530.0,2,4,2,House,6 Yasuda Way,KALKALLO,3064.0,-37.522438,144.95262,"Mickleham Secondary College4.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.9 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17 km awayUCoEdGovernmentView Catchment",False,210051445.0,39611.8,2807.9
520.0,2,4,2,House,7 Fenska Street,KALKALLO,3064.0,-37.521072,144.95357,"Mickleham Secondary College4.6 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.1 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.1 km awayUCoEdGovernmentView Catchment",False,210051445.0,39285.9,2756.8
520.0,2,4,2,House,5 Laurina Street,KALKALLO,3064.0,-37.5185,144.95505,"Mickleham Secondary College4.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.4 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.3 km awayUCoEdGovernmentView Catchment",False,210051445.0,39361.8,2787.1
520.0,2,4,2,House,272 Dwyer Street,KALKALLO,3064.0,-37.51863,144.95966,"Mickleham Secondary College5.2 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.6 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.2 km awayUCoEdGovernmentView Catchment",False,210051445.0,39079.0,2727.4
510.0,2,4,2,House,3 Flame Road,KALKALLO,3064.0,-37.51854,144.95583,"Mickleham Secondary College4.9 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.4 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.3 km awayUCoEdGovernmentView Catchment",False,210051445.0,39283.7,2786.5
505.0,2,4,2,House,27 Maryland Road,KALKALLO,3064.0,-37.518394,144.96011,"Mickleham Secondary College5.2 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.6 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.2 km awayUCoEdGovernmentView Catchment",False,210051445.0,39211.5,2757.8
500.0,2,4,2,House,31 Times Street,KALKALLO,3064.0,-37.51866,144.96295,"Mickleham Secondary College5.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.7 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.1 km awayUCoEdGovernmentView Catchment",False,210051445.0,39610.8,2779.5
490.0,2,4,2,House,14 Cromarty Crescent,KALKALLO,3064.0,-37.529224,144.96779,"Gilgai Plains Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.9 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,39047.4,2773.3
485.0,2,3,2,House,3 Tucholsky Drive,KALKALLO,3064.0,-37.51883,144.95483,"Mickleham Secondary College4.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.4 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.3 km awayUCoEdGovernmentView Catchment",False,210051445.0,39455.0,2773.7
480.0,2,3,2,Townhouse,18 Nick Way,KALKALLO,3064.0,-37.52972,144.9695,"Gilgai Plains Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College6 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.9 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,38981.0,2766.5
475.0,2,3,2,House,21 Firnberg Street,KALKALLO,3064.0,-37.519073,144.9553,"Mickleham Secondary College4.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.4 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School17.3 km awayUCoEdGovernmentView Catchment",False,210051445.0,39309.0,2780.3
450.0,2,3,1,Townhouse,7 Cilantro Street,KALKALLO,3064.0,-37.522083,144.95825,"Mickleham Secondary College5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College7.2 km awayPrep-12CoEdGovernmentView Catchment,Merriang Special Developmental School16.9 km awayUCoEdGovernmentView Catchment",False,210051445.0,38674.2,2700.6
440.0,2,3,1,Townhouse,22 Quill Circuit,KALKALLO,3064.0,-37.535675,144.96443,"Gilgai Plains Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College5.6 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.1 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,38268.0,2710.7
550.0,2,3,2,House,11 Latchford Drive,MICKLEHAM,3064.0,-37.54067,144.90239,"Mickleham Secondary College1.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College4.8 km awayPrep-12CoEdGovernmentView Catchment,Yubup Primary School0.8 km awayGovernmentMore Info",False,210051445.0,42233.8,2797.8
500.0,2,4,2,House,5 Bedgebury Street,MICKLEHAM,3064.0,-37.538673,144.91228,"Mickleham Secondary College1.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College4.7 km awayPrep-12CoEdGovernmentView Catchment,Gaayip-Yagila Primary School1.1 km awayPrep-6CoEdGovernmentMore Info",False,210051445.0,39553.8,2735.9
790.0,2,5,4,House,33 Birdsong Avenue,MICKLEHAM,3064.0,-37.566246,144.8902,"Mickleham Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College3.3 km awayPrep-12CoEdGovernmentView Catchment,Elevation Secondary College3.5 km away7-10CoEdGovernmentMore Info",True,210051445.0,40619.9,2683.9
680.0,3,4,2,House,5 Valetta St,MICKLEHAM,3064.0,-37.52534,144.91122,"Gaayip-Yagila Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College0.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.2 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,41377.1,2935.1
670.0,2,4,2,House,19 Straun Road,MICKLEHAM,3064.0,-37.53046,144.89543,"Mickleham Secondary College0.7 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College6.1 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,42250.0,2832.0
620.0,2,4,2,House,17 Rowena Way,MICKLEHAM,3064.0,-37.53169,144.90004,"Mickleham Secondary College0.5 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College5.8 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,41816.9,2746.9
620.0,2,4,2,House,8 Leaf Street,MICKLEHAM,3064.0,-37.575836,144.89236,"Aitken Creek Primary School1.4 km awayPrep-6CoEdGovernmentView Catchment,Elevation Secondary College2.5 km away7-10CoEdGovernmentView Catchment,Mount Ridley P-12 College2.8 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,38703.7,2761.6
6002607.0,2,4,2,House,11 Masala Street,MICKLEHAM,3064.0,-37.54561,144.88647,"Mickleham Secondary College2.4 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College5 km awayPrep-12CoEdGovernmentView Catchment,Yubup Primary School0.7 km awayGovernmentMore Info",False,210051445.0,39644.9,2704.3
520.0,2,3,1,House,13 Bringa Drive,MICKLEHAM,3064.0,-37.528355,144.90234,"Mickleham Secondary College0.1 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College6.1 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,42309.7,2824.3
680.0,3,4,2,House,13 Onoway Approach,MICKLEHAM,3064.0,-37.543926,144.90025,"Mickleham Secondary College1.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College4.5 km awayPrep-12CoEdGovernmentView Catchment,Yubup Primary School0.6 km awayGovernmentMore Info",False,210051445.0,42555.6,2845.0
670.0,2,4,2,House,11 Docker Circuit,MICKLEHAM,3064.0,-37.53272,144.89536,"Mickleham Secondary College0.8 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College5.8 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,41946.9,2797.4
650.0,2,4,2,House,12 Belson Street,MICKLEHAM,3064.0,-37.52156,144.90198,"Mickleham Secondary College0.7 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School1 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College6.8 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,43098.9,2888.8
650.0,2,4,2,New House & Land,15 Roseneath Way,MICKLEHAM,3064.0,-37.530067,144.90988,"Gaayip-Yagila Primary School0.2 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College0.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College5.7 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,40214.8,2853.2
620.0,3,4,2,House,9 Langridge Way,MICKLEHAM,3064.0,-37.5208,144.9085,"Gaayip-Yagila Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College0.9 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.7 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,41567.6,2940.1
610.0,2,4,1,House,72 Darwinia Drive,MICKLEHAM,3064.0,-37.570496,144.88623,"Mickleham Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Elevation Secondary College3.1 km away7-10CoEdGovernmentView Catchment,Mount Ridley P-12 College3.5 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,41383.2,2867.0
595.0,2,4,2,House,20 Botwood Street,MICKLEHAM,3064.0,-37.54581,144.8971,"Mickleham Secondary College2.1 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College4.5 km awayPrep-12CoEdGovernmentView Catchment,Yubup Primary School0.4 km awayGovernmentMore Info",False,210051445.0,43065.1,2840.6
600.0,2,3,2,House,5 Moonlight Way,MICKLEHAM,3064.0,-37.573875,144.89131,"Aitken Creek Primary School1.6 km awayPrep-6CoEdGovernmentView Catchment,Elevation Secondary College2.7 km away7-10CoEdGovernmentView Catchment,Mount Ridley P-12 College2.9 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,39063.5,2848.0
600.0,3,4,2,House,16 Northall Road,MICKLEHAM,3064.0,-37.53788,144.9059,"Mickleham Secondary College1.2 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College5 km awayPrep-12CoEdGovernmentView Catchment,Gaayip-Yagila Primary School1 km awayPrep-6CoEdGovernmentMore Info",False,210051445.0,42308.9,2768.2
580.0,2,4,2,House,42 Beaconsfield Drive,MICKLEHAM,3064.0,-37.521503,144.91234,"Gaayip-Yagila Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College1.1 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6.6 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,41697.8,2993.8
5502390.0,2,3,2,House,19 Harding Street,MICKLEHAM,3064.0,-37.530754,144.91231,"Gaayip-Yagila Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College1 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College5.6 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,39982.9,2806.8
550.0,2,3,1,House,18 Thyridia St,MICKLEHAM,3064.0,-37.567696,144.88864,"Mickleham Primary School1.1 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College3.4 km awayPrep-12CoEdGovernmentView Catchment,Elevation Secondary College3.4 km away7-10CoEdGovernmentMore Info",False,210051445.0,41053.4,2787.9
540.0,2,4,2,House,12 Botwood Street,MICKLEHAM,3064.0,-37.545425,144.89719,"Mickleham Secondary College2 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College4.5 km awayPrep-12CoEdGovernmentView Catchment,Yubup Primary School0.4 km awayGovernmentMore Info",False,210051445.0,43108.4,2851.0
520.0,2,3,2,House,11 Martinshaw Road,MICKLEHAM,3064.0,-37.541847,144.9134,"Mickleham Secondary College1.9 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College4.4 km awayPrep-12CoEdGovernmentView Catchment,Gaayip-Yagila Primary School1.5 km awayPrep-6CoEdGovernmentMore Info",False,210051445.0,39963.0,2800.8
500.0,2,3,2,House,7 Roseneath Way,MICKLEHAM,3064.0,-37.529995,144.90932,"Gaayip-Yagila Primary School0.1 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College0.7 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College5.7 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,40623.8,2854.5
500.0,2,3,2,House,14 Clowes Street,MICKLEHAM,3064.0,-37.526344,144.89926,"Mickleham Secondary College0.3 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College6.4 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,42621.0,2866.7
485.0,2,3,1,House,43 Jacka Street,MICKLEHAM,3064.0,-37.52819,144.90352,"Mickleham Secondary College0.2 km away7CoEdGovernmentView Catchment,Gaayip-Yagila Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,Mount Ridley P-12 College6 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,42537.5,2815.7
480.0,2,3,2,House,25 Tooronga Drive,MICKLEHAM,3064.0,-37.52685,144.91147,"Gaayip-Yagila Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Mickleham Secondary College0.8 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College6 km awayPrep-12CoEdGovernmentView Catchment",False,210051445.0,40543.2,2857.5
600.0,2,4,2,House,13 Latchford Drive,MICKLEHAM,3064.0,-37.54076,144.90244,"Mickleham Secondary College1.5 km away7CoEdGovernmentView Catchment,Mount Ridley P-12 College4.8 km awayPrep-12CoEdGovernmentView Catchment,Yubup Primary School0.8 km awayGovernmentMore Info",False,210051445.0,42243.1,2800.0
